X a:y(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
11.525125,-0.48096243,0.24437732
11.530125,-0.4633103,0.36535707
11.535125,-0.45037034,0.25629854
11.541125,-0.44467729,0.27534342
11.545125,-0.45982075,0.29249179
11.551125,-0.45901111,0.29452786
11.555125,-0.46245721,0.27153134
11.560125,-0.46792102,0.25032422
11.566125,-0.48041472,0.17767027
11.570125,-0.48651364,0.14678869
11.576125,-0.48986945,0.084383912
11.580125,-0.50025493,-0.03789727
11.585125,-0.5148046,-0.13563313
11.590625,-0.52047294,-0.15680753
11.595625,-0.5229038,-0.30786577
11.600625,-0.55352694,-0.31866553
11.606625,-0.53763008,-0.36423004
11.610625,-0.49423146,-0.40145284
11.615625,-0.77058619,-0.35624108
11.620625,-0.48817128,-0.36857948
11.625625,-0.47518569,-0.33509114
11.631625,-0.43800575,-0.28425473
11.635625,-0.36316913,-0.21342355
11.640625,-0.31275001,-0.14171979
11.645625,-0.27437285,-0.10450528
11.650625,-0.24218725,-0.03855297
11.656625,-0.14423299,0.043682098
11.660625,-0.11778948,0.079283968
11.666625,-0.1055686,0.12860744
11.670625,-0.058788899,0.27197164
11.675625,-0.038322084,0.36494365
11.681625,-0.02858323,0.51293367
11.685625,0.012580851,0.5821349
11.690625,-0.19720282,0.60260355
11.695625,0.0096334619,0.68640107
11.700625,0.01649561,0.66738719
11.706625,0.038271684,0.59625024
11.710625,0.053407267,0.55443066
11.716625,0.070489049,0.43916112
11.720625,0.086292386,0.29500529
11.725625,0.093820043,0.1734404
11.731625,0.093484446,0.047528245
11.735625,0.095569745,0.037376974
11.740625,0.10742322,0.021167306
11.745625,0.063959934,-0.22659028
11.750625,0.073446222,-0.27251488
11.756625,0.10616715,-0.38427785
11.760625,0.089235999,-0.43710572
11.766625,0.082230061,-0.51557386
11.770625,0.20230226,-0.83909911
11.775625,0.15444238,-0.76145715
11.780625,0.19848211,-0.85446048
11.785625,0.22228925,-0.76881915
11.791625,0.21524167,-0.79043406
11.795625,0.39323285,-0.79951537
11.800625,0.38130382,-0.69921857
11.806625,0.36256006,-0.60131693
11.810625,0.41819575,-0.4507176
11.816625,0.43500307,-0.31662732
11.820625,0.65837634,-0.078150429
11.825125,0.35946941,-0.10383376
11.830125,0.38273469,0.11878888
11.835125,0.39401132,0.26280448
11.840125,0.39192235,0.41725487
11.845125,0.41674343,0.56645733
11.851125,0.36922228,0.52255124
11.855125,0.35090336,0.52614522
11.860125,0.3610498,0.60909128
11.865125,0.32093602,0.34344423
11.870125,0.32536003,0.5561341
11.876125,0.31804821,0.53160745
11.880125,0.29908133,0.57814258
11.885125,0.57412255,0.50280613
11.890125,0.32640421,0.47671437
11.895125,0.3458679,0.45392951
11.901125,0.34627855,0.42454845
11.905125,0.29582885,0.37077785
11.911125,0.57705432,0.60620272
11.915125,0.24687114,0.24530783
11.920125,0.2436655,0.18803172
11.926125,0.15495397,0.042151146
11.930125,0.22275557,-0.0087375483
11.936125,0.1580513,-0.20552164
11.940125,0.1882932,-0.051286034
11.945125,0.11361581,-0.51833522
11.950125,0.11715432,-0.63009715
11.955125,0.082029544,-0.75246537
11.961125,0.069851466,-0.84109753
11.965125,0.061617926,-0.84771121
11.970125,0.035714112,-0.79308349
11.975125,0.01422849,-0.72077233
11.980125,0.0019056505,-0.61181813
11.986125,-0.018915219,-0.45957291
11.990125,-0.027174078,-0.32276487
11.996125,-0.048612587,-0.20432568
12.000125,-0.057892222,-0.136675
12.005125,-0.091976814,-0.050944224
12.011125,-0.13364577,0.1299082
12.015125,-0.14849618,0.10757446
12.020125,-0.17470308,0.19329998
12.025125,-0.19160745,0.30349308
12.030125,-0.18622079,0.33615789
12.036125,-0.17146136,0.43972114
12.040125,-0.17036465,0.53694469
12.046125,-0.16305307,0.5935936
12.050125,-0.11347435,0.62388593
12.055125,-0.08985845,0.68945813
12.061125,-0.072556496,0.68795544
12.065125,-0.02415886,0.7176531
12.071125,-0.32136849,0.58901608
12.075125,-0.0012718397,0.63166529
12.080125,0.0056214514,0.52317071
12.085625,0.023549791,0.43052033
12.090625,0.10856561,0.25173751
12.095625,0.04883977,0.11723036
12.101625,0.06267827,-0.08154121
12.105625,0.093765616,-0.21016116
12.111625,0.11997435,-0.39954823
12.115625,0.042115256,-0.60134262
12.120625,0.03216384,-0.80304742
12.126625,0.046915092,-1.0117245
12.130625,0.039729923,-1.1011729
12.135625,-0.024390211,-0.994726
12.140625,-0.005891657,-0.95619625
12.145625,-0.0015992671,-0.91786504
12.151625,-0.0021974237,-0.89584333
12.155625,-0.011781354,-0.86357981
12.161625,-0.047971893,-0.72578758
12.165625,-0.034106363,-0.54679769
12.170625,-0.059437938,-0.3432802
12.176625,-0.077453077,-0.11644347
12.180625,-0.07531897,-0.008571934
12.185625,-0.085915789,0.23831207
12.190625,-0.053447857,0.49109402
12.195625,-0.092947535,0.63015032
12.201625,-0.12665315,0.64940393
12.205625,-0.10421783,0.64177239
12.210625,-0.089317553,0.61807448
12.216625,-0.069959752,0.58933103
12.220625,-0.057129398,0.55274963
12.226625,-0.039513972,0.52467543
12.230625,-0.028785387,0.52557558
12.236625,-0.023504654,0.50385541
12.240625,-0.036995355,0.47302568
12.245625,-0.067357115,0.45100194
12.251625,-0.11190368,0.4041284
12.255625,-0.1425382,0.40278861
12.261625,-0.18480541,0.3450534
12.265625,-0.2568379,0.22974502
12.270625,-0.28025246,0.18376812
12.276625,-0.31353545,0.039477646
12.280625,-0.35329744,-0.015119016
12.285625,-0.37662306,-0.14775571
12.290625,-0.37921676,-0.31855109
12.295625,-0.43753833,-0.40365312
12.301625,-0.48033336,-0.48741847
12.305625,-0.46001697,-0.56359971
12.311625,-0.36186159,-0.54748434
12.315625,-0.51911515,-0.73368317
12.320125,-0.46094024,-0.73055935
12.325125,-0.44802296,-0.74042749
12.330125,-0.35242406,-0.69308233
12.336125,-0.28532228,-0.5471369
12.340125,-0.26585215,-0.42178503
12.346125,-0.22385719,-0.24167709
12.350125,-0.12004277,-0.094224349
12.355125,-0.16356067,0.08972913
12.360125,-0.12453458,0.30694947
12.365125,-0.13992281,0.3704077
12.371125,-0.10523264,0.40318298
12.375125,-0.14639369,0.32170403
12.380125,-0.050948355,0.45371622
12.385125,0.017459514,0.48415288
12.390125,0.070654623,0.5514816
12.396125,0.095313475,0.52739251
12.400125,0.08061152,0.46922347
12.405125,0.17289709,0.58946735
12.410125,0.1710217,0.56810987
12.415125,0.19259059,0.55175018
12.421125,0.20931654,0.49470225
12.425125,0.22588754,0.49580339
12.430125,0.24591081,0.43698201
12.435125,0.31137106,0.40383092
12.440125,0.34712541,0.36724108
12.446125,0.37698904,0.3187052
12.450125,0.35717002,0.2537832
12.455125,0.23345073,0.16100943
12.460125,0.44686201,0.11435202
12.465125,0.4372279,-0.0089770602
12.471125,0.37668028,-0.13481423
12.475125,0.40512562,-0.21868274
12.481125,0.40666199,-0.24707721
12.485125,0.36303869,-0.38887766
12.490125,0.36238131,-0.4097465
12.495125,0.35178947,-0.4401609
12.500125,0.32090288,-0.50060582
12.506125,0.2601338,-0.49018013
12.510125,0.54467154,-0.56218171
12.515125,0.31930217,-0.59891278
12.520125,0.34792402,-0.65075153
12.525125,0.22390562,-0.68372887
12.531125,0.29167998,-0.57505304
12.535125,0.17201746,-0.53732097
12.540125,0.26415458,-0.42017081
12.545125,0.23094666,-0.31338575
12.550125,0.28357592,-0.20872195
12.556125,0.21030082,-0.030084893
12.560125,0.25630319,0.045532688
12.565125,0.21526553,0.16479614
12.571125,0.19361402,0.25078207
12.575125,0.19124675,0.28425199
12.581125,0.14563607,0.3025254
12.585125,0.19649294,0.35124293
12.590125,0.16445048,0.31804985
12.595125,0.15543866,0.33085462
12.600125,0.13722357,0.3345775
12.606125,0.10487395,0.29671845
12.610125,0.21053156,0.31306082
12.615125,0.11462488,0.27373317
12.621125,0.093414277,0.25933048
12.625125,0.065422371,0.25574544
12.631125,0.038684454,0.24145144
12.635125,0.0085784905,0.23146631
12.640125,-7.4785377E-0005,0.12296394
12.645125,-0.042354763,0.0576596
12.650625,-0.060759928,-0.026802916
12.655625,-0.083645016,-0.081634976
12.661625,-0.10847684,-0.10820822
12.665625,-0.11219433,-0.12515727
12.671625,-0.17185318,-0.063155338
12.675625,-0.081494667,-0.10375189
12.680625,-0.15123066,0.012956704
12.686625,-0.15216677,0.051852316
12.690625,-0.1668859,0.081660472
12.696625,-0.14523876,0.10305206
12.700625,-0.2021393,0.045029957
12.705625,-0.19359104,0.014911218
12.710625,-0.199646,-0.017083406
12.715625,-0.19111083,-0.054519311
12.721625,-0.16133577,-0.091372162
12.725625,-0.226235,-0.1512852
12.730625,-0.1448043,-0.17736359
12.736625,-0.10706115,-0.23864004
12.740625,-0.069564253,-0.29862124
12.746625,-0.07676883,-0.35299695
12.750625,0.034642793,-0.38984647
12.755625,0.047773547,-0.421435
12.760625,0.065747157,-0.43002436
12.765625,0.090996727,-0.40090269
12.771625,0.10280146,-0.32959414
12.775625,0.13635828,-0.25772375
12.780625,0.071071126,-0.10404345
12.786625,0.098285817,0.010762816
12.790625,0.076055318,0.086744003
12.796625,0.041953143,0.20442268
12.800625,-0.053663261,0.30886295
12.805625,0.0092547974,0.41014829
12.810625,0.010877398,0.52148342
12.815625,-0.036044717,0.61550349
12.821625,-0.068873852,0.73124075
12.825625,0.00087084679,0.71517664
12.830625,-0.053364713,0.75621849
12.835625,-0.12789749,0.76545465
12.840625,-0.12001535,0.71354228
12.846625,-0.14426942,0.60275966
12.850625,-0.15580921,0.50533491
12.855625,-0.16055542,0.37994197
12.861625,-0.17847329,0.23296779
12.865625,-0.19007432,0.088528551
12.871625,-0.19907257,-0.099594213
12.875625,-0.20455289,-0.19710536
12.880625,-0.20959708,-0.54410112
12.885625,-0.20859359,-0.49934602
12.890625,-0.20782039,-0.6581884
12.896625,-0.20248854,-0.78568125
12.900625,-0.19699781,-0.79572588
12.905625,-0.18176131,-0.96670806
12.910625,-0.18866916,-0.83892
12.915625,-0.18380573,-0.84389418
12.921625,-0.17603666,-0.77035755
12.925625,-0.17786485,-0.7054615
12.931625,-0.17718767,-0.64823276
12.935625,-0.17221668,-0.50853753
12.940625,-0.15211385,-0.35022768
12.946625,-0.15812048,-0.12174854
12.950625,-0.12763458,-0.023279225
12.955625,-0.12332487,0.26815236
12.960625,-0.11879802,0.36679852
12.965625,-0.10735673,0.55783671
12.971625,-0.10328474,0.7372219
12.975625,-0.096038461,0.81190121
12.981625,-0.11664338,0.89653063
12.985625,0.042701624,1.0023125
12.990625,-0.10272168,0.83562326
12.996625,-0.033823624,0.76548386
13.000625,-0.049524013,0.71888149
13.006625,-0.026821511,0.65034699
13.010625,-0.059997644,0.5205636
13.015625,0.011945641,0.41463113
13.021625,0.064480625,0.17411713
13.025625,0.022234056,-0.025172601
13.031625,-0.0049642515,-0.23272835
13.035625,0.069811486,-0.51299083
13.040625,0.0098674688,-0.70433462
13.045625,-0.074936174,-0.69644207
13.050625,-0.17428608,-0.65690416
13.056625,-0.15009534,-0.67615777
13.060625,-0.081113704,-0.58795339
13.065625,-0.15582025,-0.61711264
13.070625,-0.19592942,-0.57475746
13.075625,-0.067174546,-0.44687003
13.081625,-0.1967271,-0.52091104
13.085625,-0.18775027,-0.46006161
13.090625,-0.16194324,-0.49790186
13.096625,-0.18477158,-0.4256033
13.100625,-0.17124565,-0.40949288
13.106625,-0.18789369,-0.2966398
13.110625,-0.23496196,-0.25569218
13.115625,-0.14355151,-0.093616202
13.120625,-0.18685167,0.067580566
13.125625,-0.15502709,0.15330891
13.131625,-0.16974533,0.30307755
13.135625,-0.2408541,0.43124163
13.140625,-0.15590908,0.44571677
13.145625,-0.13960949,0.40313658
13.150625,-0.17107849,0.34782884
13.156625,-0.18043198,0.29022008
13.160625,-0.19046202,0.2976526
13.165625,-0.18553688,0.29108328
13.170625,-0.14722703,0.24243805
13.175625,-0.11342479,0.17102645
13.181625,-0.078609228,0.040243234
13.185625,-0.0032681064,-0.13265567
13.190625,-0.093257807,-0.11675499
13.195625,0.01480555,-0.33607718
13.200625,0.044229221,-0.43236595
13.206625,0.074202448,-0.46610877
13.210625,0.065483414,-0.42815748
13.216625,0.080547906,-0.38660884
13.220625,0.099537149,-0.28434145
13.225625,0.11353833,-0.14496402
13.231625,0.13578743,0.031489678
13.235625,0.15601985,0.17715539
13.240625,0.19879244,0.39211735
13.245625,0.18534909,0.36995375
13.250625,0.23946686,0.57620877
13.256625,0.28396967,0.67360574
13.260625,0.26183125,0.60644209
13.266625,0.086644001,0.52952856
13.270625,0.25317484,0.49546343
13.275625,0.29972914,0.48641101
13.281625,0.35576025,0.48469669
13.285625,0.26934245,0.43296638
13.290625,0.33976823,0.31977248
13.296625,0.27396044,0.18589032
13.300625,0.35153607,0.09826535
13.306625,0.30270705,-0.059703752
13.310625,0.27406242,-0.17382836
13.315625,0.21295144,-0.2933121
13.320625,0.3224268,-0.28656301
13.325625,0.30862024,-0.36756223
13.331625,0.28055349,-0.48400313
13.335625,0.32618141,-0.46069932
13.340625,0.3057071,-0.48724964
13.345625,0.25662121,-0.56980407
13.350625,0.24389863,-0.52937418
13.356625,0.25285912,-0.49820188
13.360625,0.22365719,-0.45274037
13.366625,0.19865136,-0.3506799
13.370625,0.20720948,-0.34330779
13.375625,0.17859365,-0.17929927
13.380625,0.15499964,-0.10256813
13.385625,0.13785422,-0.024765909
13.391625,0.10844841,0.087710388
13.395625,0.11708022,0.087992117
13.400625,-0.046986237,0.16061012
13.405625,0.15381058,0.20758343
13.410625,0.096796282,0.29003626
13.416625,0.098791905,0.33874643
13.420625,0.087896638,0.37824932
13.426625,0.080145232,0.40940443
13.430625,0.032439064,0.40769583
13.435625,0.077842839,0.45046356
13.440625,0.053660683,0.4452537
13.445625,-0.019636028,0.44330356
13.451625,-0.0056814537,0.43141463
13.455625,0.053021491,0.42618868
13.460625,-0.028594932,0.3907643
13.465625,-0.016278541,0.35816249
13.470625,-0.015480873,0.31002769
13.476625,-0.024232879,0.23233369
13.480625,-0.015712764,0.16251053
13.485625,-0.024144398,0.065415107
13.490625,-0.033033248,-0.063289911
13.495625,-0.040284012,-0.1575475
13.501625,-0.038688045,-0.25033084
13.505625,-0.057677653,-0.24470972
13.510625,-0.049080871,-0.33835855
13.515625,-0.010166653,-0.39868015
13.520625,-0.022499541,-0.39781526
13.526625,0.0069244392,-0.44307795
13.530625,0.060458466,-0.44963366
13.535625,0.13431138,-0.47316521
13.540625,0.042199496,-0.50385368
13.545625,0.055974498,-0.52350008
13.551625,0.082025118,-0.54302549
13.555625,0.050309133,-0.54260331
13.560625,0.067377038,-0.48928857
13.565625,0.079584166,-0.45159903
13.570625,0.089545116,-0.35222194
13.576625,0.096177012,-0.21026504
13.580625,0.080965973,-0.16573684
13.586625,0.25668231,0.094945632
13.590625,0.077038944,0.14034908
13.595625,0.098184377,0.29435816
13.601625,-0.004735081,0.35929129
13.605625,0.061859023,0.4656212
13.610625,0.030874504,0.55838585
13.615625,-0.027547035,0.49937609
13.620625,-0.039619055,0.49295726
13.626625,-0.071342252,0.48511302
13.630625,-0.058040842,0.42644235
13.636625,-0.064644217,0.36837313
13.640625,-0.10486174,0.33004522
13.645625,-0.11562514,0.25286466
13.651625,-0.14020991,0.16456893
13.655625,-0.15034358,0.085168898
13.660625,-0.18641062,-0.058636669
13.665625,-0.20897479,-0.1294722
13.670625,-0.22799717,-0.19340028
13.676625,-0.26500273,-0.28898469
13.680625,-0.28622359,-0.31571594
13.686625,-0.30921346,-0.3372339
13.690625,-0.32976839,-0.34768948
13.695125,-0.33549628,-0.31898633
13.700125,-0.34577781,-0.24409312
13.705125,-0.35768998,-0.15400803
13.711125,-0.37282509,-0.054425232
13.715125,-0.38291049,0.037297197
13.721125,-0.39599746,0.088582017
13.725125,-0.40204725,0.13907833
13.730125,-0.41409042,0.19423433
13.735625,-0.41035822,0.19151579
13.740625,-0.39831713,0.16794394
13.745625,-0.37669778,0.1289921
13.751625,-0.34845895,0.096157156
13.755625,-0.32849371,0.08206588
13.760625,-0.30156597,0.0095107416
13.765625,-0.28719893,0.0096726613
13.770625,-0.27313018,-0.038549885
13.776625,-0.26123109,-0.10411292
13.780625,-0.25239155,-0.15367784
13.786625,-0.22748978,-0.25118929
13.790625,-0.20260423,-0.30213842
13.795625,-0.20825522,-0.35628018
13.800625,-0.17447315,-0.39472345
13.805625,-0.1562296,-0.39510658
13.811625,-0.13185924,-0.37705219
13.815625,-0.089990862,-0.38937709
13.820625,-0.065045685,-0.35617155
13.826625,-0.017911363,-0.32553375
13.830625,0.0060056308,-0.29748535
13.836625,0.03668236,-0.24231429
13.840625,0.096852317,-0.1705025
13.845625,0.13057722,-0.08293131
13.851625,0.17659003,0.050889336
13.855625,0.1912436,0.17117733
13.861625,0.23917535,0.31072962
13.865625,0.22119549,0.43708637
13.870125,0.22473949,0.53259438
13.875125,0.24547401,0.60467279
13.880125,0.24658383,0.64082193
13.885125,0.26505584,0.62460417
13.890125,0.27408066,0.60689116
13.896125,0.29910263,0.55273461
13.900125,0.32251793,0.51804161
13.906125,0.37500298,0.48154682
13.910125,0.34711969,0.37006721
13.915125,0.37129653,0.27392119
13.921125,0.38873419,0.15072455
13.925125,0.39510602,0.042454366
13.931125,0.45631185,0.0044199824
13.935125,0.41713083,-0.17065105
13.940125,0.42353746,-0.24635197
13.946125,0.37230018,-0.30651987
13.950125,0.39591071,-0.28990582
13.955125,0.38601428,-0.30235633
13.960125,0.32136658,-0.18373607
13.965125,0.31185263,-0.25734413
13.971125,0.29694405,-0.24645364
13.975125,0.28992569,-0.26135829
13.981125,0.25707763,-0.25769302
13.985125,0.34107465,-0.20587097
13.990125,0.25723648,-0.28106803
13.995125,0.23416574,-0.24883129
14.000125,0.18759897,-0.20599563
14.006125,0.10459502,-0.17268951
14.010125,0.13001011,-0.16909696
14.015125,0.061963208,-0.15622503
14.021125,-0.014976652,-0.19722354
14.025125,-0.033697218,-0.26092473
14.031125,-0.037256714,-0.33315265
14.035125,-0.082280129,-0.39239442
14.040125,-0.10002376,-0.43926078
14.046125,-0.14041552,-0.43535537
14.050125,-0.1725869,-0.38986439
14.056125,-0.22634122,-0.29626676
14.060125,-0.26996455,-0.14323553
14.065125,-0.31105614,0.049847543
14.070125,-0.32978773,0.16325362
14.075125,-0.33325389,0.34335083
14.081125,-0.26931038,0.41187033
14.085125,-0.20647001,0.46319985
14.090125,-0.22771996,0.49222919
14.095125,-0.20427711,0.53036845
14.100125,-0.18114433,0.59382182
14.106125,-0.16624796,0.59686857
14.110125,-0.1481428,0.60369718
14.115125,-0.098186977,0.4975034
14.120125,-0.22078598,0.59464753
14.125125,-0.18510842,0.54085231
14.131125,-0.15693834,0.5083313
14.135125,-0.1713679,0.50062776
14.140125,-0.059402339,0.46872979
14.145125,-0.18130819,0.3441546
14.150125,-0.17860757,0.30584264
14.156125,-0.19792692,0.23298299
14.160125,-0.23154305,0.16705522
14.165125,-0.24180087,0.025690304
14.170125,-0.23500374,-0.090036906
14.175125,-0.24112622,-0.19129199
14.181125,-0.21626231,-0.30645972
14.185125,-0.18554305,-0.36191675
14.190125,-0.22905178,-0.40921015
14.195125,-0.16453956,-0.46439776
14.200125,-0.1846433,-0.45706484
14.206125,-0.15865558,-0.42648727
14.210125,-0.19454846,-0.40800154
14.215125,-0.075670049,-0.31922027
14.220125,-0.20128557,-0.27611658
14.225125,-0.18990164,-0.22034042
14.231125,-0.16748695,-0.16773444
14.235125,-0.13942169,-0.15521131
14.240125,-0.087281108,-0.0043265512
14.245125,-0.056032054,-0.1113579
14.250125,-0.0057237721,-0.064640008
14.256125,0.05309457,0.019901197
14.260125,0.089579292,0.055202536
14.265125,0.20052245,0.2436942
14.270125,0.13514867,0.15878533
14.275125,0.16587548,0.29904819
14.281125,0.18345879,0.32851508
14.285125,0.20984878,0.34875712
14.290125,0.25443524,0.3307803
14.295125,0.23977667,0.27287987
14.300125,0.2849682,0.21154511
14.306125,0.32192978,0.15181112
14.310125,0.33588892,0.13720039
14.316125,0.39020523,0.15142135
14.320125,0.39064643,0.11402034
14.325125,0.36685625,0.094206803
14.331125,0.36597997,0.060012281
14.335125,0.34344807,0.044852018
14.341125,0.34430286,0.034588654
14.345125,0.3400965,-0.094445728
14.350125,0.31830496,-0.17491786
14.356125,0.31022868,-0.29751012
14.360125,0.3040702,-0.31688499
14.366125,0.32779482,-0.47356868
14.370125,0.28509066,-0.36252159
14.375125,0.27054346,-0.40170875
14.381125,0.22866055,-0.35718712
14.385125,0.23386361,-0.35123685
14.391125,0.15562929,-0.19504355
14.395125,0.16175306,-0.24152257
14.400125,0.1619273,-0.14988904
14.406125,0.15590324,-0.047040507
14.410125,0.12186348,-0.01479817
14.416125,0.1027592,0.10220826
14.420125,0.043476231,0.10222101
14.425125,0.028506968,0.17842464
14.430125,-0.018242748,0.21621114
14.435125,-0.068618767,0.23472773
14.441125,-0.12184157,0.28547037
14.445125,-0.16864327,0.29875842
14.450125,-0.097840905,0.67078328
14.455125,-0.16540378,0.4318924
14.460125,-0.18503341,0.48769176
14.466125,-0.20765887,0.45782381
14.470125,-0.19325353,0.39511418
14.475125,-0.21557161,0.33437282
14.480125,-0.25060433,0.2211166
14.485125,-0.25029728,0.075162716
14.491125,-0.26207167,-0.13887197
14.495125,-0.2670446,-0.17035908
14.500125,-0.25382015,-0.37611422
14.505125,-0.25372484,-0.51568997
14.510125,-0.24692012,-0.6338467
14.516125,-0.24586892,-0.67588294
14.520125,-0.28364751,-0.61243892
14.525125,-0.26951584,-0.61202335
14.530125,-0.23172995,-0.54425091
14.535125,-0.21595481,-0.45762616
14.541125,-0.19556841,-0.30536029
14.545125,-0.17036752,-0.22435167
14.550125,-0.12832525,-0.067544729
14.555125,-0.11201084,0.0078848489
14.560125,-0.091941737,0.07766106
14.566125,-0.06817688,0.1572157
14.570125,-0.063572533,0.16028541
14.576125,-0.13119249,0.065694481
14.580125,0.019296151,0.3492108
14.585125,-0.02883625,0.21748158
14.591125,-0.015101448,0.25164241
14.595125,-0.0115014,0.25087914
14.600125,0.0057522678,0.25785044
14.605125,0.027747296,0.26675689
14.610125,0.042088948,0.23399945
14.616125,0.06979987,0.21621992
14.620125,0.073928207,0.22024027
14.626125,0.16952287,0.11044722
14.630125,0.11622906,0.10467035
14.635125,0.14798072,0.069498539
14.640625,0.12965648,0.015433778
14.645625,0.16645484,-0.0099092936
14.650625,0.14589456,-0.04047903
14.656625,0.16451477,-0.079831481
14.660625,0.19194426,-0.13015218
14.665625,0.18906981,-0.11969242
14.670625,0.17655963,-0.16539052
14.675625,0.19889838,-0.23977512
14.681625,0.21791776,-0.32514176
14.685625,0.23597869,-0.36491594
14.691625,0.18551031,-0.36677259
14.695625,0.26586553,-0.56615245
14.700625,0.2250848,-0.55808586
14.705625,0.2224506,-0.55505812
14.710625,0.2156444,-0.52104694
14.715625,0.17154257,-0.4629333
14.721625,0.14706086,-0.37231106
14.725625,0.13900156,-0.25471666
14.731625,0.12710187,-0.10256126
14.735625,0.099706002,0.070400797
14.740625,0.10562462,0.24347018
14.745625,0.10300421,0.32226118
14.750625,0.066712134,0.35228968
14.756625,0.03096869,0.47776812
14.760625,0.072599441,0.58378679
14.765625,-0.0057172854,0.59340882
14.770625,-0.050371006,0.60287946
14.775625,-0.06736283,0.58173651
14.781625,-0.07071881,0.54297453
14.785625,-0.06916628,0.49464417
14.790625,-0.10372858,0.38988885
14.796625,-0.1026516,0.28241023
14.800625,-0.11517541,0.19552442
14.806625,-0.14990072,0.063694574
14.810625,-0.14545259,-0.015879672
14.815625,-0.19364199,-0.11500459
14.820625,-0.22191726,-0.19474059
14.825625,-0.24603696,-0.2457296
14.831625,-0.27592695,-0.25860277
14.835625,-0.307017,-0.23312333
14.840625,-0.30363238,-0.18929522
14.845625,-0.34530655,-0.090950519
14.850625,-0.37865892,-0.0020981298
14.856625,-0.42745897,0.12758884
14.860625,-0.45932633,0.16432181
14.865625,-0.51000929,0.2328997
14.870625,-0.52616632,0.27574265
14.875625,-0.52571547,0.25993025
14.881625,-0.54749727,0.20102307
14.885625,-0.54766184,0.1534692
14.891625,-0.52340055,0.077775367
14.895125,-0.52600539,-0.0011552776
14.900125,-0.50289816,-0.065908596
14.905125,-0.47760883,-0.11172623
14.910125,-0.45917186,-0.20920956
14.916125,-0.42729539,-0.30828974
14.920125,-0.40192601,-0.37279344
14.925125,-0.37386665,-0.51099694
14.930125,-0.34208819,-0.54876059
14.935125,-0.31497866,-0.60556197
14.941125,-0.28907382,-0.61609674
14.945125,-0.27864736,-0.61019516
14.951125,-0.24143219,-0.52031636
14.955125,-0.20327896,-0.4047913
14.960125,-0.15926136,-0.36531171
14.965125,-0.10110213,-0.15735877
14.970125,-0.038194481,-0.059398416
14.976125,0.045937654,0.096921012
14.980125,0.099127419,0.14757025
14.985125,0.16108289,0.28938106
14.991125,0.21533637,0.33659771
14.995125,0.25968662,0.48108518
15.001125,0.32655248,0.59783304
15.005125,0.34344962,0.62351644
15.010125,0.37477794,0.64222127
15.015125,0.37480894,0.49073318
15.021125,0.43247461,0.36106256
15.025125,0.46278897,0.3069306
15.031125,0.49573123,0.22748238
15.035125,0.50903797,0.17013571
15.040125,0.50757349,0.084610589
15.046125,0.4990207,0.021056263
15.050125,0.48970592,-0.0073982165
15.056125,0.54705912,-0.038242102
15.060125,0.50766492,-0.064430647
15.065125,0.49693158,-0.066314138
15.071125,0.50369805,-0.1015046
15.075125,0.54339767,-0.053313788
15.081125,0.54983687,-0.072140381
15.085125,0.55466342,-0.1052116
15.090125,0.54263318,-0.12442996
15.095625,0.5246985,-0.15417914
15.100625,0.48386148,-0.16864604
15.105625,0.45266527,-0.19345473
15.111625,0.40990487,-0.19183786
15.115625,0.37859493,-0.18084355
15.121625,0.42776963,-0.1418563
15.125625,0.37150428,-0.096466899
15.130625,0.29623547,-0.041246381
15.136625,0.24872354,0.041306011
15.140625,0.24068083,0.081402481
15.146625,0.17742491,0.16678487
15.150625,0.21596222,0.23245141
15.156625,0.16234584,0.25017354
15.160625,0.12093695,0.226377
15.165625,0.095818602,0.21595351
15.171625,0.085108183,0.20147741
15.175625,0.070130356,0.20342068
15.180625,0.082114458,0.17599344
15.185625,0.058505166,0.25505656
15.190625,0.064331256,0.2489052
15.196625,0.064766094,0.28668317
15.200625,0.060310442,0.26134336
15.206625,0.087292612,0.23149972
15.210625,0.075602777,0.21204397
15.215125,0.053817056,0.20750113
15.220125,0.014397639,0.14040431
15.225125,-0.010690238,0.085950077
15.231125,-0.055778109,0.00041108616
15.235125,-0.07817138,-0.066317491
15.241125,-0.11798108,-0.16951762
15.245125,-0.10753624,-0.23811905
15.250125,-0.17907502,-0.33594224
15.255125,-0.22475249,-0.38125563
15.260125,-0.21432802,-0.4264881
15.266125,-0.21706825,-0.45381349
15.270125,-0.22939487,-0.46079212
15.275125,-0.21499069,-0.37674618
15.280125,-0.22349605,-0.38863009
15.285125,-0.22144264,-0.35026363
15.291125,-0.2375917,-0.35882229
15.295125,-0.23887615,-0.2934837
15.300125,-0.23706602,-0.30593106
15.305125,-0.23330776,-0.30166495
15.310125,-0.23018467,-0.26636472
15.316125,-0.22320297,-0.21427827
15.320125,-0.20820569,-0.21654792
15.325125,-0.2859422,-0.16274367
15.330125,-0.19273561,-0.054746769
15.335125,-0.22185297,-0.021899521
15.341125,-0.22975837,0.020715984
15.345125,-0.23189129,0.0065575698
15.350125,-0.16732423,0.20126586
15.355125,-0.2166445,0.11199319
15.360125,-0.18753336,0.21583337
15.366125,-0.16270328,0.31788808
15.370125,-0.1628985,0.34612641
