XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:x(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection X (a:y(Car body)),
23.766125,0,0.0037562514,-0.0099071153
23.770124,0,0.031304456,0.0039414014
23.775126,0,0.016292904,0.0071398998
23.780125,0,0.018725824,-0.003567419
23.785126,0,0.0050706016,-0.010057096
23.791124,0,0.0076467502,-0.0050198096
23.795124,0,-0.062902905,0.018943135
23.800125,0,0.027084854,-0.011173712
23.805124,0,0.0046883537,0.0035255237
23.810125,0,-0.0064297593,-0.00060334982
23.816126,0,-0.009839775,-0.014754369
23.820126,0,0.0017984528,0.0013249919
23.825125,0,-0.067641728,-0.014053467
23.830126,0,-0.023207236,0.031847879
23.835125,0,0.00624074,0.013662996
23.840124,0,0.011161873,-0.0016756788
23.845125,0,-0.018303337,0.0081521757
23.850124,0,0.012916022,-0.0031235958
23.855125,0,-0.037116725,0.010437319
23.860624,0,0.013535227,0.029754065
23.865625,0,0.055582374,0.023661789
23.870625,0,0.05624263,0.010822509
23.875626,0,0.029844349,0.00085969287
23.881624,0,0.0045444546,-0.0069613503
23.885626,0,0.0057478398,0.0074037635
23.891624,0,-0.0041079721,-0.0099388743
23.895624,0,0.011266043,0.00065010047
23.900625,0,0.032373674,-0.0045279339
23.905624,0,0.019918492,0.0054806541
23.911625,0,0.015519249,-0.0066388552
23.915625,0,-0.0057010869,0.015264477
23.920626,0,0.0040642954,0.0078944238
23.925625,0,0.0035343447,0.014313097
23.931625,0,-0.0077454946,-0.00021233463
23.935625,0,-0.022565775,-0.0035863179
23.940624,0,-0.0040181228,0.0058838851
23.945126,0,0.017894736,-0.0053137611
23.950125,0,-0.021361636,0.0028782727
23.955126,0,-0.017128984,-0.0162096
23.960125,0,-0.018435279,-0.010510316
23.966125,0,0.018896645,0.0020172659
23.970125,0,-0.026031215,0.020061621
23.975124,0,0.010912805,-0.0071751471
23.980125,0,-0.039664369,0.013361623
23.986126,0,-0.021956701,0.0034937386
23.990126,0,0.0063326494,-0.0086195283
23.995125,0,-0.033718243,0.0095869927
24.000126,0,0.0039565559,-0.0014175255
24.006124,0,0.037271839,-0.01247694
24.010124,0,0.0098291114,0.0016088177
24.015125,0,-0.028474946,0.017380042
24.020124,0,-0.065980114,0.034947559
24.025126,0,-0.029677322,0.017559404
24.031124,0,0.015930761,-0.0020505292
24.035126,0,-0.036456734,0.0021758361
24.040125,0,0.0035787195,-0.0087827966
24.045124,0,-0.01722974,5.0377654E-0005
24.050125,0,-0.061321203,0.037990671
24.055124,0,-0.036891889,0.02583099
24.060125,0,0.0033332643,0.0086193318
24.065125,0,0.00033363982,0.0040670061
24.071125,0,0.0055334917,-0.00072078611
24.075125,0,-0.030027619,0.021980833
24.080126,0,0.083093844,-0.02821023
24.085125,0,0.022902394,-0.025193369
24.090124,0,-0.074021153,0.020893576
24.095625,0,0.039491732,-0.022627357
24.100124,0,0.0075671673,-0.0079984078
24.105125,0,-0.040320158,0.018608974
24.110125,0,0.027709359,-0.020382565
24.115126,0,-0.051900759,0.043635648
24.120125,0,-0.0073380368,0.0060539548
24.125126,0,-0.031415228,0.01101553
24.130125,0,0.011382153,0.0022043365
24.135124,0,0.027263608,-0.0019489527
24.140125,0,-0.042464189,0.020375131
24.145624,0,-0.062774874,0.0088952323
24.150625,0,-0.036567777,0.0047450014
24.155624,0,-0.01026394,0.020979349
24.161625,0,0.015999872,-0.0041512204
24.165625,0,-0.0092744716,-0.0035218077
24.170626,0,-0.050515797,0.0052147042
24.176624,0,-0.026387388,-0.00094141747
24.180626,0,-0.0098676123,0.0053350143
24.185625,0,-0.028834367,0.013833042
24.190624,0,-0.0093751475,0.0073878546
24.196625,0,-0.032489687,0.013023136
24.200624,0,0.022291459,-0.000691597
24.205626,0,0.0092540961,0.012698324
24.210125,0,0.068872578,-0.028420417
24.215124,0,0.02536653,-0.010659402
24.220125,0,0.083795369,-0.03119749
24.225124,0,-0.090341903,0.033688366
24.230125,0,0.046753868,-0.028491426
24.235125,0,0.033459269,-0.014887485
24.240126,0,-0.00023389583,0.011760327
24.245125,0,0.040938582,-0.016156908
24.250126,0,0.038708035,-0.0029021348
24.255125,0,-0.012009658,-0.0037005423
24.260124,0,-0.077236593,0.012782547
24.265125,0,0.038200755,-0.022511343
24.270124,0,-0.013483285,0.016272979
24.276125,0,-0.013116105,0.011535269
24.280125,0,-0.040284295,0.0065491544
24.286125,0,0.033520851,-0.013021421
24.290125,0,-0.033356205,0.022656303
24.295124,0,0.045080617,-0.019894507
24.301125,0,0.0016422446,-0.0045325505
24.305124,0,-0.020727696,0.0025625043
24.311125,0,-0.030884303,0.0071788556
24.315125,0,0.012040487,-0.0073366808
24.321125,0,0.0018371517,-0.00067193969
24.325125,0,-0.0037048219,0.0013688531
24.331125,0,0.0028230639,0.0070024966
24.335125,0,0.012017374,-0.023027595
24.340124,0,0.0068645268,-0.016356841
24.345125,0,0.054735065,0.0013293568
24.350124,0,-0.009188001,-0.0014547274
24.355125,0,-0.022241963,0.030056868
24.360125,0,0.011778579,0.0077889226
24.366125,0,0.010904334,0.0053104144
24.370125,0,0.011355765,-0.0089533543
24.375126,0,0.067525201,-0.0053367475
24.380125,0,0.026801711,-0.013265646
24.385124,0,-0.005325031,0.015792124
24.390125,0,-0.038514037,0.022433188
24.395124,0,-0.020000042,0.00062462699
24.400126,0,-0.037194051,-0.011108845
24.405125,0,-0.025800109,-0.0060368334
24.410126,0,0.022439446,-0.0063506928
24.416124,0,0.00086724688,-0.0067892908
24.420124,0,-0.029152941,0.012045965
24.425125,0,0.0072168768,-0.00024360823
24.430124,0,-0.048542496,0.0099111218
24.435125,0,-0.021553673,0.0049549574
24.441126,0,-0.0014842175,-0.001464286
24.445126,0,-0.00013845666,-0.013964038
24.450125,0,0.015021778,-0.0031574641
24.455126,0,0.030324841,-0.011075094
24.460125,0,-0.063522324,-0.020184889
24.465124,0,0.0078648394,-0.01236772
24.470625,0,-0.04851364,-0.02106538
24.475624,0,0.046477914,-0.046567988
24.480625,0,-0.019938016,0.04360668
24.485624,0,0.14606488,0.014555812
24.490625,0,0.1852617,-0.050314154
24.495625,0,0.010576562,0.024601795
24.500626,0,-0.015868993,0.030844659
24.505625,0,0.0072473572,-0.0013847778
24.511625,0,-0.016205013,0.00074924919
24.515625,0,-0.0068881121,0.02595938
24.520624,0,0.036925949,0.020847611
24.525625,0,-0.083651282,0.024438955
24.530624,0,-0.041325912,0.023806008
24.535625,0,0.047299299,-0.01728614
24.540625,0,0.010688051,-0.0087118009
24.545626,0,-0.028384415,-0.00041389442
24.551624,0,-0.005723021,0.0018058961
24.555626,0,0.015781311,-0.0016380716
24.561625,0,0.0033290831,0.0073105888
24.565624,0,-0.011475961,0.0077659888
24.570625,0,0.0057730153,-0.011953384
24.575624,0,-0.016743477,-0.0046317647
24.580626,0,0.039855592,0.00084771111
24.585625,0,0.02870227,0.0025868153
24.590626,0,0.0086690113,0.0020824731
24.595625,0,0.023807164,-0.0046307859
24.600624,0,-0.00069458288,-0.0050761467
24.605625,0,-0.080404848,-0.0079771159
24.610624,0,-0.034789048,0.0019556945
24.615625,0,-0.041429702,-5.0778399E-0006
24.621626,0,-0.0058227684,-0.0072446708
24.625626,0,0.029919347,0.0046945112
24.630625,0,-0.034479097,0.018800585
24.635626,0,-0.063470095,0.03581515
24.640625,0,-0.018716561,0.014108998
24.645624,0,0.10225502,-0.031619892
24.650625,0,-0.034096465,0.01148277
24.655624,0,-0.021835865,0.011574206
24.660625,0,0.014654469,-0.0023102597
24.666624,0,0.0065653306,0.0018892317
24.670626,0,0.0081726275,-0.0032756943
24.675625,0,-0.062050037,0.01312492
24.680626,0,-0.057182398,0.01906128
24.686625,0,-0.033417959,0.015473084
24.690624,0,0.053243905,-0.01552373
24.695625,0,0.015889797,0.00044522941
24.700624,0,-0.024102837,0.012686438
24.705626,0,0.022993254,-0.0072270795
24.710625,0,0.015738366,-0.0061242539
24.716625,0,-0.034623064,0.012784995
24.720625,0,0.055224232,-0.012289569
24.725624,0,0.069593929,-0.024627339
24.730625,0,0.0090429196,-0.0028004367
24.735624,0,-0.041902754,0.015180269
24.740625,0,-0.0037536011,0.0015003266
24.745625,0,-0.050113648,0.017153759
24.750626,0,-0.036948893,0.015811861
24.756624,0,-0.011664296,0.0035849477
24.760626,0,0.0094052861,-0.011830388
24.765625,0,-0.031133629,0.013431267
24.771626,0,-0.0060777459,0.0027105322
24.775625,0,-0.015018297,-0.0059451368
24.780624,0,-0.0034451054,-0.0089304345
24.785625,0,-0.0061457474,-0.0055381935
24.790625,0,0.0076672854,0.0036549221
24.795626,0,0.010467028,-0.00052771147
24.800625,0,-0.011273955,-0.0054570525
24.805626,0,0.0053866836,0.0038523227
24.811625,0,0.035558879,-0.0074698753
24.815624,0,0.041257139,-0.024449734
24.820625,0,0.002307683,-0.0016722254
24.825624,0,-0.023311963,-0.02026538
24.830626,0,-0.051129699,-0.035852868
24.835625,0,-0.00080270908,-0.012140688
24.840626,0,0.04284687,0.0060300627
24.846624,0,0.0050209416,0.026928712
24.850624,0,0.0087183369,0.019983361
24.855125,0,0.008795171,0.002101487
24.860125,0,-0.012084656,-0.01004138
24.865126,0,-0.044803578,0.027584758
24.870125,0,-0.035286903,0.013316359
24.875126,0,0.011659847,-0.011524581
24.880125,0,-0.022854928,-0.0090206759
24.885124,0,0.039392617,-0.011432164
24.890125,0,0.03390982,0.0066911923
24.895124,0,-0.0033388925,-0.0019393838
24.900126,0,-0.02161577,-0.010731569
24.905125,0,-0.019046821,-0.014908911
24.910126,0,-0.0042752558,-0.0093723387
24.915125,0,-0.024068354,0.013755219
24.920124,0,-0.043350749,0.017664986
24.925125,0,-0.023501962,0.0091707502
24.931126,0,0.0020516389,-0.0025038403
24.935125,0,-0.00020318278,-0.0073548746
24.940125,0,0.046660319,-0.022207255
24.945126,0,0.094546944,-0.029185833
24.951124,0,0.018844694,-0.0019471959
24.955126,0,0.00070726644,0.001000602
24.961124,0,0.044850182,-0.010131332
24.965124,0,0.010504756,0.0074846596
24.970125,0,0.015252938,8.8174682E-0005
24.976126,0,0.037461713,0.0024376826
24.980125,0,0.014907304,0.0052480539
24.986126,0,0.046847459,-0.0059689172
24.990126,0,-0.0096078124,-0.0018780641
24.995125,0,0.020989677,0.0099756066
25.000126,0,0.011607565,0.0087012239
25.005125,0,-0.030064775,0.0041372911
25.011126,0,-0.013109708,-0.0017002033
25.015125,0,-0.0074005346,0.0025291028
25.020124,0,-0.0078169061,-0.014877673
25.025126,0,0.012168258,-0.00097395858
25.030125,0,0.0044636461,-0.0083423201
25.035126,0,0.0071706274,-0.0068253349
25.040125,0,-0.015958367,0.001447448
25.045124,0,-0.019103685,0.0050411168
25.050125,0,0.020855192,-0.0071814153
25.056126,0,-0.0034078539,0.0027725939
25.060125,0,0.0070456536,-0.00037079985
25.066126,0,0.0034051968,-0.0090411231
25.070126,0,-0.029947568,0.0016386315
25.075125,0,-0.02683015,0.01002124
25.080126,0,-0.0023704667,0.016832964
25.085125,0,0.039167996,-0.00025286392
25.090124,0,-0.036393192,0.012424771
25.096125,0,0.026925582,-0.00082062039
25.100124,0,0.030130124,-0.0081454916
25.105125,0,-0.04513976,0.041583799
25.110125,0,0.016781688,0.0051160119
25.115126,0,-0.0066802208,-0.00033884495
25.120125,0,-0.020427283,-0.006703495
25.125126,0,0.057744768,-0.035750747
25.130125,0,0.018851398,-0.0061350483
25.135124,0,0.0027191215,0.0021489752
25.141125,0,0.059173089,-0.019951373
25.145124,0,-0.041843694,-0.0075487201
25.150126,0,-0.052922681,0.0062485025
25.155125,0,-0.067049064,-0.0051963674
25.160126,0,0.022054542,-0.016358757
25.165125,0,0.023267811,-0.010177961
25.170124,0,0.032120775,-0.016252462
25.175125,0,-0.064494483,0.020702239
25.180124,0,-0.037368681,0.0067493566
25.185125,0,0.083981372,-0.038548548
25.190125,0,0.0053782007,-0.0048200055
25.195126,0,-0.035682209,0.011753144
25.200125,0,-0.013242356,0.0062210951
25.206125,0,0.016904715,-0.0035493376
25.210125,0,-0.040034167,0.014039539
25.216125,0,0.028368173,-0.0056101638
25.220125,0,-0.0042081736,0.0043373038
25.225124,0,-0.027972028,0.0069635143
25.231125,0,-0.040024228,0.01617446
25.235125,0,0.038167741,-0.0081698056
25.240126,0,0.054428201,0.0021125013
25.245125,0,-0.0017487899,0.037221327
25.250126,0,-0.04035465,0.029907508
25.255125,0,0.043938395,-0.020504599
25.260124,0,0.078132793,-0.034636397
25.265125,0,0.0078434078,0.0092467489
25.270124,0,-0.012465503,0.015758302
25.276125,0,0.0050559449,-0.0029006803
25.280125,0,-0.016355772,0.0061477842
25.285126,0,-0.017004678,0.0034046194
25.290125,0,-0.0068323794,-0.003191445
25.295124,0,-0.013317855,-0.0117764
25.301125,0,-0.010717694,-0.0013877279
25.305124,0,0.012959143,3.4076187E-0005
25.310125,0,-0.0029056922,-0.0026254184
25.316126,0,0.0017550588,0.002998261
25.320126,0,0.0018230854,0.015156591
25.325125,0,-0.0025547927,-0.001384789
25.330126,0,0.003477209,0.0066012684
25.335125,0,-0.050518773,-0.0086477567
25.340124,0,0.032624461,-0.036727756
25.345125,0,0.040979009,0.017552955
25.351126,0,0.019534273,0.0099605732
25.355125,0,-0.019612081,-0.0066045579
25.360125,0,0.019042728,0.034079261
25.365126,0,-7.1871415E-0005,0.031166021
25.370125,0,-0.016311277,0.017352713
25.375126,0,-0.039968692,-0.0052471245
25.380125,0,0.008650478,0.0028992053
25.386126,0,0.024455206,0.021905061
25.390125,0,-0.006321664,-0.013803537
25.395124,0,0.0098504759,0.0081797112
25.400126,0,0.0037238563,-0.0025737179
25.405125,0,-0.0085873315,-0.00086099713
25.410126,0,-0.024961976,0.015107086
25.415125,0,-0.0070054135,0.0074981856
25.420124,0,-0.042054631,-0.01101594
25.425125,0,0.040705629,-0.018990034
25.430124,0,-0.00099678198,-0.015473596
25.435125,0,0.00097280607,-0.01345984
25.441126,0,-0.004088039,0.0028912649
25.445126,0,0.00097008381,0.0062787766
25.450125,0,-0.010896234,0.035760347
25.455126,0,-0.012146666,0.037852824
25.460125,0,0.0053039952,-0.0084629059
25.466125,0,0.011579909,-0.0050542145
25.470125,0,0.013930972,0.0059982757
25.475124,0,-0.010821483,0.0059775524
25.481125,0,-0.017390236,-0.014030711
25.485125,0,0.081872217,-0.012463797
25.490126,0,0.00024365606,0.013529761
25.495125,0,-0.013672899,0.0051476657
25.500126,0,-0.0067267143,0.00026705011
25.506124,0,0.019123251,0.005616399
25.510124,0,-0.040704273,-0.011203626
25.515125,0,0.036516566,0.0054790652
25.520624,0,-0.086402327,-0.019694658
25.525625,0,-0.070092209,-0.011347529
25.530624,0,-0.11592352,-0.029299919
25.535625,0,-0.027313896,-0.0052935779
25.540625,0,0.040522788,0.019375524
25.545626,0,0.026222646,0.00018074714
25.550625,0,-0.076101966,-0.019742027
25.555626,0,0.035798762,0.0021309645
25.560625,0,-0.032639012,-0.023874918
25.565624,0,0.0075750868,-0.0023796503
25.570625,0,0.036337685,0.007770109
25.576626,0,0.021134894,0.0021787095
25.580626,0,-0.016473271,-0.0063023889
25.585625,0,0.020518266,0.0055020805
25.590626,0,0.012926831,-0.0011482894
25.595625,0,-0.0089823464,-0.001913987
25.601625,0,0.0091861207,0.0058352454
25.605625,0,-0.00033681662,-0.00031504908
25.611626,0,-0.046725962,-0.021004109
25.615625,0,0.027393738,0.0080524795
25.620125,0,-0.041019544,0.00084492337
25.625626,0,-0.038432889,-0.0088568442
25.630625,0,0.055378769,0.015013587
25.635626,0,-0.014545728,-0.015877655
25.640625,0,0.022103583,0.024143158
25.645624,0,0.0082623269,0.022070946
25.650126,0,-0.038550563,-0.0086146612
25.655125,0,0.078236513,0.016716538
25.660126,0,-0.01737305,-0.013857708
25.665125,0,0.022769198,0.012832697
25.671125,0,0.012676246,0.0004939129
25.675125,0,-0.052386951,-0.019564992
25.680124,0,-0.020963028,-0.0084448978
25.686125,0,-0.022328086,-0.0083186291
25.690125,0,0.010949308,0.0042283507
25.696125,0,-0.016939942,-0.006263657
25.700125,0,-6.2674131E-0005,0.00072636269
25.705126,0,-0.017117741,-0.0059343474
25.710125,0,-0.020674009,-0.011715013
25.715124,0,0.015198537,0.0026887371
25.720125,0,0.025083067,0.015589781
25.725124,0,-0.060076203,-0.015050196
25.730125,0,0.003299129,0.0024307731
25.736126,0,-0.0010216543,0.00087235065
25.740126,0,-0.032112509,-0.010779561
25.745125,0,0.014054805,0.006170792
25.750126,0,-0.021176003,-0.0070919245
25.755125,0,-0.0016551794,-0.0043182545
25.760124,0,-0.014707937,-0.0091594364
25.765125,0,-0.0052878396,-0.0064522708
25.770124,0,0.0015307514,0.0014238302
25.776125,0,0.0061838762,0.0002028147
25.780125,0,0.04801245,0.026334777
25.785126,0,-0.036883522,-0.015868187
25.790625,0,0.045514055,0.015551408
25.795626,0,0.083599232,0.029894201
25.800625,0,0.017124565,0.0067829443
25.805626,0,0.056562953,0.027217794
25.810625,0,0.02976097,0.022238903
25.815624,0,-0.014352317,-0.0032845368
25.820625,0,0.02507001,-0.006802626
25.825624,0,0.030928502,0.013927281
25.830626,0,0.010220337,0.0092088673
25.835625,0,0.00058614346,-0.0010844009
25.840626,0,-0.046467688,-0.020290194
25.845625,0,-0.032138962,-0.0074349949
25.850624,0,-0.023548476,-0.0085396124
25.855625,0,-0.015460698,-0.0062233224
25.860624,0,0.021243606,0.0092774387
25.866625,0,-0.0078189345,-0.001261146
25.870625,0,-0.0019154936,-0.0110271
25.875626,0,-0.00046858907,-0.003657849
25.880625,0,0.018132918,0.0049905167
25.885626,0,-0.04320243,-0.017327625
25.891624,0,-0.01547989,-0.0043283696
25.895624,0,0.023449183,0.012644703
25.900625,0,-0.029067788,-0.019630576
25.905624,0,0.0049659871,0.0020438016
25.910625,0,-0.018104179,-0.015450843
25.915625,0,-0.030796131,-0.020989327
25.920626,0,-0.041456208,-0.022122344
25.925625,0,-0.090839975,-0.039095823
25.930626,0,-0.013615455,-0.014987518
25.935625,0,0.083917834,0.028437326
25.940624,0,-0.01365733,-0.0065693846
25.946625,0,-0.018454285,-0.0049030469
25.950624,0,0.0069268094,0.0058629406
25.956625,0,-0.0020853798,0.0021017827
25.960625,0,-0.00077688403,0.00049728149
25.965626,0,0.009711545,0.0054253996
25.971624,0,0.013608838,0.004600517
25.975624,0,-0.0047238483,0.002096077
25.981625,0,-0.027565844,0.0030248344
25.985624,0,0.05063035,-0.0011912716
25.990625,0,0.010415943,-0.001431595
25.995625,0,0.039803125,0.01724181
26.000626,0,0.037024699,0.0117819
26.005625,0,0.016004616,0.0054783137
26.011625,0,-0.0055929543,4.0381715E-0006
26.015625,0,0.0086097866,0.016153982
26.020624,0,0.036082752,-0.0073538637
26.025625,0,-0.024350746,-0.00016691106
26.031626,0,-0.0069292863,-0.0050480897
26.035625,0,0.0039599249,5.911992E-0006
26.040625,0,-0.020931978,0.0038702628
26.046625,0,0.023619518,0.0049364571
26.050625,0,-0.00084352272,0.0026335854
26.055626,0,-0.019993592,-0.006943095
26.060625,0,0.011925848,-0.0078845127
26.065624,0,0.02676498,-0.0073826411
26.071625,0,-0.033765901,0.0081514223
26.075624,0,-0.016393505,-0.0096609714
26.080626,0,0.037674028,-0.016351698
26.085625,0,0.027875906,-0.0092940703
26.090626,0,-0.0048473347,-0.033257905
26.095125,0,-0.068231024,0.031595651
26.100124,0,-0.043606889,0.005313924
26.105125,0,-0.015936825,0.0014888232
26.110125,0,-0.042157941,-0.013381483
26.115126,0,0.0061985827,0.0012412266
26.120125,0,-0.0044212854,0.00037910775
26.126125,0,0.016647443,-0.0064859488
26.130125,0,-0.026374815,-0.00092359178
26.135124,0,-0.027789246,0.0053383103
26.141125,0,-0.023924604,0.007411404
26.145124,0,-0.0028114116,0.00047942589
26.151125,0,-0.0081485268,0.002738761
26.155125,0,-0.015495718,0.001899697
26.160126,0,0.034521732,-0.016662667
26.165125,0,0.029390212,-0.0096050883
26.170124,0,-0.026738912,0.0088442303
26.175125,0,0.001036428,-0.011823232
26.180124,0,0.024944995,-0.01046893
26.185125,0,-0.00090189575,0.00158655
26.191126,0,0.001822937,-0.0055650314
26.195126,0,0.067739315,-0.021044409
26.200125,0,-0.036247745,0.0067897611
26.205626,0,0.067751274,-0.021786787
26.210625,0,0.019061914,-0.0065077697
26.216625,0,0.014131035,-0.0094401855
26.220625,0,0.020369904,-0.0069000744
26.225624,0,-0.057741366,0.029773464
26.230625,0,0.020412184,-0.014780831
26.235624,0,0.015186892,-0.011251481
26.240625,0,0.0035405236,-0.0011918026
26.245125,0,-0.02919223,0.012839879
26.250126,0,-0.014246898,-0.002223575
26.255125,0,-0.020045133,0.0023019509
26.260124,0,-0.023420004,0.0032320819
26.266125,0,0.00025297137,-0.0031268122
26.270124,0,-0.058582097,0.016706493
26.275126,0,-0.096311547,0.025679562
26.280125,0,0.0018633191,0.0064334539
26.285126,0,0.026153477,0.016650954
26.291124,0,0.0096762134,-0.025341891
26.295124,0,-0.022967016,-0.00011736414
26.300125,0,-0.02890487,0.0077381446
26.305124,0,-0.017278688,0.013487523
26.310125,0,-0.0059975316,-0.0022153787
26.315125,0,0.0377932,0.002284809
26.320126,0,0.00081112306,0.014139893
26.325125,0,0.022839131,-0.0030197201
26.330126,0,0.029789519,-0.005262441
26.335125,0,0.034059308,-0.0096980194
26.340124,0,-0.010222217,0.0065779765
26.345125,0,-0.001385874,0.00015625393
26.350124,0,-0.035365134,0.01591675
26.355125,0,-0.0054872525,-0.0094451131
26.361126,0,-0.0019832293,0.0059939367
26.365126,0,0.0010319162,0.002929118
26.370125,0,-0.020805074,0.009063093
26.376125,0,-0.015978912,0.0075869923
26.380125,0,-0.0078859562,0.0024338081
26.386126,0,0.0028725946,-0.011526463
26.390125,0,-0.026264133,4.3856858E-0006
26.395124,0,-0.015093195,3.9286278E-0005
26.401125,0,0.011254093,-0.0089884382
26.405125,0,-0.0022913832,0.0002820199
26.411125,0,0.040786836,-0.0089813424
26.415125,0,0.019885316,-0.0044429507
26.420124,0,-0.049167052,0.0049558911
26.425625,0,0.046476461,-0.01603177
26.430626,0,-0.037384376,0.011167396
26.435625,0,-0.0017011384,0.0025866695
26.441626,0,0.043149486,-0.011561103
26.445625,0,-0.0039712982,-0.0029552386
26.450624,0,-0.050199933,0.018177951
26.455626,0,-0.055764738,0.020152107
26.460625,0,0.089897335,-0.025070149
26.465626,0,0.045837674,-0.022454942
26.470625,0,-0.06341517,0.023461977
26.475624,0,-0.055432096,0.024421258
26.480625,0,0.064117149,-0.025219163
26.485624,0,0.063268773,-0.030526744
26.490625,0,-0.065455042,0.020776916
26.495625,0,-0.0009652556,0.0015666344
26.501625,0,0.0069389404,-0.0052823089
26.505625,0,-0.023830224,0.0070615634
26.510626,0,-0.013901762,0.0079651531
26.515625,0,0.10116037,-0.040901709
26.520124,0,-0.010294741,0.0020171863
26.525126,0,0.011064135,0.0031633375
26.530125,0,0.0080608213,-0.0046835612
26.535126,0,-0.017359162,0.0093946578
26.540125,0,0.034546547,-0.0092151677
26.545124,0,-0.0010110675,0.0015878979
26.550125,0,0.011620982,-0.00059561554
26.556126,0,-0.038239084,0.0060727415
26.560125,0,-0.027597666,0.014344607
26.565125,0,-0.0051200418,-0.0055486131
26.570126,0,-0.037881356,0.0040652324
26.575125,0,0.0042253542,-0.01392912
26.580126,0,-0.0022952366,-0.011605627
26.585125,0,-0.0023510212,-0.0021855782
26.590124,0,0.007169921,-0.0013212905
26.596125,0,-0.0075516445,0.0023649246
26.600124,0,0.0015343633,-0.0044371197
26.605125,0,-0.006065215,0.0037513459
26.610624,0,0.012847555,-0.010039282
26.615625,0,-0.054872282,0.013361323
26.620625,0,-0.0067193867,-0.0026943779
26.626625,0,0.012575477,-0.0060459124
26.630625,0,-0.0019054628,-0.011988079
26.635626,0,-0.004085884,-0.0010544183
26.641624,0,-0.023314819,0.010955789
26.645624,0,-0.0051706191,0.013041916
26.650625,0,-0.0044438401,0.019485163
26.655125,0,-0.020048924,0.014598598
26.660126,0,-0.015972948,0.0077982359
26.665125,0,0.013640875,-0.0040801368
26.671125,0,0.0011879884,0.00066514354
26.675125,0,0.0082168635,-0.013496109
26.680124,0,0.014130401,-0.0036955653
26.685125,0,0.0073192227,0.0044193254
26.690125,0,0.049974561,-0.020643517
26.695126,0,0.048286594,-0.012617305
26.700125,0,0.025156077,-0.002372304
26.706125,0,0.016226416,-0.0021630272
26.710125,0,0.011444587,-0.0017732829
26.715124,0,-0.042777665,0.018620916
26.720125,0,-0.023068788,0.0080179218
26.725124,0,-0.005095772,8.500617E-0005
26.730125,0,-0.013855176,-0.0074101123
26.735125,0,0.0019518916,-0.011750418
26.740126,0,0.0085841231,-0.0073270299
26.746124,0,0.036355585,-0.018830158
26.750126,0,-0.00043743156,0.0017989533
26.755125,0,-0.013288341,0.0016843735
26.760124,0,-0.025726706,0.0034891346
26.765125,0,-0.02362751,0.0024829404
26.770124,0,-0.022492087,0.0010750626
26.775126,0,-0.017850943,0.0028365229
26.780125,0,-0.02075837,0.004299894
26.785126,0,-0.063423201,0.027947273
26.790125,0,-0.065597169,0.028263332
26.795124,0,-0.046133194,0.020196499
26.801125,0,0.021403639,-0.002548248
26.805124,0,0.018254906,-0.00094231725
26.810125,0,-0.018422578,0.011050344
26.815125,0,-0.011916937,0.011095574
26.820126,0,0.025312722,0.003461411
26.825125,0,-0.0089486344,0.01198105
26.830126,0,-0.0021630095,0.004968653
26.835125,0,0.027486609,-0.0060709789
26.840124,0,0.017149394,0.00022478888
26.845125,0,0.013981916,0.0023676527
26.850124,0,-0.0023892573,0.00031704298
26.855125,0,-0.010134133,0.0055603036
26.860125,0,0.061025243,-0.019956443
26.865126,0,0.052020486,-0.020146647
26.870125,0,-0.00074828352,0.0036477782
26.875126,0,0.013916951,-0.010957366
26.881124,0,-0.01534139,0.0067173713
26.885124,0,-0.008703622,-0.0037970678
26.890125,0,-0.010432908,-0.0079577956
26.896126,0,-0.017096499,-0.0026920261
26.900126,0,-0.022693919,-0.0013719795
26.905125,0,0.01023246,-0.012201704
26.911125,0,-0.0041226139,-0.0033948752
26.915125,0,-0.010443426,0.0059344461
26.920124,0,-0.010370999,0.003843934
26.925125,0,-0.003879854,0.0031710118
26.930124,0,0.011893785,-0.0023860147
26.936125,0,-0.021154046,0.0063683991
26.940125,0,0.0019360519,0.0086990036
26.945126,0,0.054310333,-0.020498643
26.950125,0,0.0025103828,-0.00080192822
26.955626,0,0.070001587,-0.027061598
26.960125,0,-0.027352642,0.01132823
26.965124,0,-0.0054110182,0.015006894
26.970125,0,0.046371061,-0.014414678
26.975124,0,-0.010964331,0.0054888092
26.980125,0,-0.01313297,0.012273594
26.986126,0,0.015701812,-0.0034188889
26.990126,0,-0.00028790336,-0.00088500371
26.995125,0,-0.014048129,0.0015107112
27.000126,0,0.0081487224,-0.0063284501
27.005125,0,0.0046989666,-0.0044637928
27.011126,0,-0.012743612,0.003909925
27.015125,0,-0.006633508,0.0053304075
27.020124,0,-0.0012065434,0.003549784
27.026125,0,-0.031757422,0.015131347
27.030125,0,-0.0084084151,0.0017390396
27.035126,0,0.0052656787,-0.0085276403
27.040125,0,-0.0034805085,-2.484606E-0005
27.045124,0,-0.023698911,0.0053819045
27.050125,0,0.027621945,-0.016633881
27.055124,0,0.073466539,-0.037245099
27.060125,0,0.050987691,-0.025653988
