XDistance (m) (Distance  m)mm Left rail  vertical irregularities (mm);Distance (m) (Distance  m)mm Right rail  vertical irregularities (mm);Distance (m) (Distance  m)mm Left rail  horizontal irregularities (mm);Distance (m) (Distance  m)mm Right rail  horizontal irregularities (mm);
4938.5;0.079171404;0.086797357;0.006312355;-0.006651814
4938.6001;0.079088613;0.086654998;0.006024499;-0.007362059
4938.7002;0.079237267;0.086700812;0.005482572;-0.007886641
4938.7998;0.079594292;0.08691375;0.004757585;-0.008211609
4938.8999;0.080093846;0.087265551;0.003973153;-0.008355766
4939;0.080646098;0.087729134;0.003274102;-0.00835699
4939.1001;0.081160747;0.088285089;0.002785613;-0.008253534
4939.2002;0.08156874;0.088923298;0.00257511;-0.008066924
4939.2998;0.081837393;0.089639425;0.002628849;-0.007792614
4939.3999;0.081975803;0.090427704;0.002851042;-0.007401917
4939.5;0.082030259;0.091273397;0.003086742;-0.006854839
4939.6001;0.082071766;0.092148729;0.003162492;-0.00611954
4939.7002;0.082179092;0.093014814;0.002933337;-0.005191599
4939.7998;0.082421206;0.093829818;0.002322724;-0.004105994
4939.8999;0.082842715;0.094561026;0.001343878;-0.002936786
4940;0.08345475;0.095196597;9.67E-05;-0.001783458
4940.1001;0.084232584;0.095752142;-0.001258928;-0.000747205
4940.2002;0.085120201;0.096268974;-0.002544748;9.60E-05
4940.2998;0.086040728;0.096803077;-0.003609963;0.000716993
4940.3999;0.086911149;0.097407766;-0.004367269;0.001143518
4940.5;0.087658666;0.098115072;-0.004810351;0.00145349
4940.6001;0.088235892;0.098922119;-0.005008725;0.001753965
4940.7002;0.088631913;0.099787742;-0.005082599;0.002150212
4940.7998;0.088876463;0.1006412;-0.005165769;0.002713493
4940.8999;0.089035906;0.1014014;-0.005367342;0.003456374
4941;0.089200914;0.10200115;-0.00574262;0.004322459
4941.1001;0.089467712;0.1024088;-0.006280219;0.005193622
4941.2002;0.089916602;0.10264033;-0.006907562;0.005913177
4941.2998;0.090592168;0.10275723;-0.007511872;0.006319348
4941.3999;0.091489941;0.10284992;-0.007970029;0.006280938
4941.5;0.092552811;0.10301106;-0.008179088;0.005726738
4941.6001;0.093678556;0.10330624;-0.008080034;0.004662038
4941.7002;0.094737157;0.10375088;-0.007669835;0.003168888
4941.7998;0.095594361;0.10430025;-0.007000349;0.001390609
4941.8999;0.096136495;0.10485622;-0.006165762;-0.000495468
4942;0.096291289;0.10528906;-0.005282651;-0.002310781
4942.1001;0.096040606;0.10546833;-0.004467603;-0.003906831
4942.2002;0.095422879;0.10529443;-0.003817119;-0.005188778
4942.2998;0.094525546;0.10472221;-0.0033933;-0.006127176
4942.3999;0.093469411;0.10377023;-0.003217226;-0.006756321
4942.5;0.092388667;0.10251428;-0.003270354;-0.00716048
4942.6001;0.091409929;0.10106747;-0.003502918;-0.007451606
4942.7002;0.090633817;0.099553525;-0.003847342;-0.007743623
4942.7998;0.090121083;0.09808103;-0.004233968;-0.008128821
4942.8999;0.089884862;0.096725866;-0.004606145;-0.008661259
4943;0.089889392;0.095525496;-0.004931705;-0.009350354
4943.1001;0.090055272;0.094485365;-0.005208435;-0.010165539
4943.2002;0.090270974;0.093593426;-0.005462221;-0.011050244
4943.2998;0.090409726;0.092836842;-0.005738058;-0.01194126
4943.3999;0.090350002;0.092214391;-0.006085897;-0.012788145
4943.5;0.089997016;0.091740176;-0.006544792;-0.013567336
4943.6001;0.089301594;0.091437452;-0.007129639;-0.01428695
4943.7002;0.088272259;0.091324933;-0.007824441;-0.014980841
4943.7998;0.086977027;0.091400452;-0.008584591;-0.015693527
4943.8999;0.085533231;0.091628425;-0.009348214;-0.016460344
4944;0.084085971;0.091935754;-0.010053952;-0.017288875
4944.1001;0.082779191;0.092219129;-0.01066043;-0.018147524
4944.2002;0.081725463;0.092362389;-0.011161732;-0.018965334
4944.2998;0.080981635;0.092260048;-0.011593991;-0.019643787
4944.3999;0.080536693;0.091840863;-0.012030531;-0.020077959
4944.5;0.08031518;0.091085017;-0.012566139;-0.020181224
4944.6001;0.080195576;0.090030298;-0.013294363;-0.019906728
4944.7002;0.080039136;0.088765524;-0.014283803;-0.019259525
4944.7998;0.079721533;0.087412737;-0.015559874;-0.018296108
4944.8999;0.079159066;0.086102769;-0.017097019;-0.01711181
4945;0.078322887;0.084950328;-0.018823367;-0.015820241
4945.1001;0.077238202;0.084034607;-0.020636268;-0.014531091
4945.2002;0.075969994;0.083389848;-0.022424113;-0.013332928
4945.2998;0.07460063;0.083007395;-0.024088178;-0.012285448
4945.3999;0.073206961;0.082847632;-0.025558637;-0.011422304
4945.5;0.071843803;0.082857527;-0.026800923;-0.010761732
4945.6001;0.070538439;0.082988396;-0.027811835;-0.010319563
4945.7002;0.069296271;0.083208375;-0.02860795;-0.01011846
4945.7998;0.06811402;0.083505988;-0.029211078;-0.010188801
4945.8999;0.066994391;0.083884262;-0.029636089;-0.010560039
4946;0.065955415;0.084347114;-0.029885087;-0.011245174
4946.1001;0.065030605;0.084883139;-0.029949557;-0.012224155
4946.2002;0.064259037;0.085452259;-0.029819075;-0.013433024
4946.2998;0.063669063;0.085980505;-0.029492937;-0.014764173
4946.3999;0.063261762;0.086366117;-0.028990125;-0.016079662
4946.5;0.063001126;0.086496763;-0.028353661;-0.017235115
4946.6001;0.062815584;0.086274251;-0.027647331;-0.018107856
4946.7002;0.062612139;0.085640721;-0.026945408;-0.018621236
4946.7998;0.062299348;0.084598623;-0.026318269;-0.018757869
4946.8999;0.061812706;0.083218634;-0.025818093;-0.018557847
4947;0.061134059;0.081631467;-0.025468659;-0.018102678
4947.1001;0.060298651;0.080004364;-0.025261998;-0.017490281
4947.2002;0.059386991;0.078507148;-0.025162375;-0.016809009
4947.2998;0.058503296;0.077275485;-0.025116017;-0.016118823
4947.3999;0.057746831;0.076380856;-0.025063615;-0.015445133
4947.5;0.057184536;0.075814985;-0.024952114;-0.014786182
4947.6001;0.056832969;0.075493127;-0.024743197;-0.014130299
4947.7002;0.056654714;0.075275719;-0.024417141;-0.013475822
4947.7998;0.056570064;0.075003073;-0.023972403;-0.012845833
4947.8999;0.056479838;0.074534141;-0.023422349;-0.012291735
4948;0.056292474;0.073779285;-0.022790914;-0.011883891
4948.1001;0.05594727;0.072718814;-0.022108613;-0.011692276
4948.2002;0.055427492;0.071402863;-0.021409407;-0.011763806
4948.2998;0.054760441;0.069933519;-0.020728078;-0.012104383
4948.3999;0.054005548;0.068434946;-0.020097259;-0.012672227
4948.5;0.05323524;0.067020491;-0.01954345;-0.013385234
4948.6001;0.052514523;0.065765858;-0.01908203;-0.014140386
4948.7002;0.051885352;0.064695567;-0.018712293;-0.014839152
4948.7998;0.051359355;0.063785374;-0.018414218;-0.015410906
4948.8999;0.050919678;0.062978223;-0.018148728;-0.015827091
4949;0.050530035;0.06220774;-0.0178627;-0.016102349
4949.1001;0.050147243;0.061421026;-0.01749843;-0.016283052
4949.2002;0.049733378;0.060593642;-0.017005922;-0.016428005
4949.2998;0.049264703;0.059732784;-0.016355107;-0.016588366
4949.3999;0.048736103;0.058868855;-0.015544597;-0.016793389
4949.5;0.048161395;0.058039919;-0.014604405;-0.017046202
4949.6001;0.047570776;0.057275575;-0.013591342;-0.017329531
4949.7002;0.047006626;0.056586817;-0.012578011;-0.017617751
4949.7998;0.046518426;0.055965863;-0.011638014;-0.017889298
4949.8999;0.046156719;0.055395916;-0.010831203;-0.018133871
4950;0.045965828;0.054866947;-0.01019277;-0.018351354
4950.1001;0.045975443;0.054391034;-0.009728917;-0.018543221
4950.2002;0.046191964;0.054010507;-0.009419959;-0.018700719
4950.2998;0.046591841;0.053794771;-0.00922962;-0.018795948
4950.3999;0.047119342;0.053825378;-0.009117629;-0.018781271
4950.5;0.047691151;0.054173585;-0.009051936;-0.018599357
4950.6001;0.048208352;0.054877464;-0.009017197;-0.018201921
4950.7002;0.048574299;0.055926394;-0.009017406;-0.017571155
4950.7998;0.048714578;0.057258647;-0.009072342;-0.016735906
4950.8999;0.04859383;0.058773581;-0.00920919;-0.015775507
4951;0.04822452;0.060355157;-0.009451916;-0.014807886
4951.1001;0.047664464;0.061899513;-0.009811393;-0.01396384
4951.2002;0.047003075;0.063337803;-0.01027878;-0.013354491
4951.2998;0.04633975;0.064647123;-0.010823702;-0.013041908
4951.3999;0.045760207;0.065846026;-0.011397433;-0.013022607
4951.5;0.045317523;0.066976562;-0.011940223;-0.01322995
4951.6001;0.045023151;0.068079323;-0.012391114;-0.013555451
4951.7002;0.0448502;0.069170393;-0.012698395;-0.013882696
4951.7998;0.044747382;0.070228517;-0.012828946;-0.014123123
4951.8999;0.044658732;0.071197301;-0.012775121;-0.014241951
4952;0.044542506;0.072002023;-0.012558196;-0.014265437
4952.1001;0.044383287;0.072575301;-0.012227843;-0.014266824
4952.2002;0.044193897;0.072882682;-0.011857364;-0.01433538
4952.2998;0.044007279;0.072938904;-0.011534861;-0.01453886
4952.3999;0.043862287;0.072808549;-0.011351033;-0.014892302
4952.5;0.043789007;0.072590083;-0.011384974;-0.015344226
4952.6001;0.043799527;0.072387978;-0.011690097;-0.015785875
4952.7002;0.043887429;0.072281994;-0.012282784;-0.016081437
4952.7998;0.044036221;0.072303921;-0.013136469;-0.016110148
4952.8999;0.044232972;0.072429791;-0.014183181;-0.015806857
4953;0.044481553;0.072590679;-0.015323338;-0.015187726
4953.1001;0.044809699;0.07269901;-0.016442662;-0.014352183
4953.2002;0.045266174;0.072681822;-0.017433321;-0.013459658
4953.2998;0.045908116;0.072510093;-0.018214952;-0.012687695
4953.3999;0.046782307;0.072214089;-0.018750787;-0.012183972
4953.5;0.047906741;0.071879312;-0.01905486;-0.012026805
4953.6001;0.049259268;0.071623787;-0.019188272;-0.012206152
4953.7002;0.050778005;0.071563512;-0.01924498;-0.012630606
4953.7998;0.052374594;0.071777187;-0.019330354;-0.01315791
4953.8999;0.053956836;0.072281167;-0.019537657;-0.013639259
4954;0.055454172;0.073023006;-0.019928198;-0.013963604
4954.1001;0.056837987;0.073895469;-0.020520005;-0.014088511
4954.2002;0.058130279;0.074766859;-0.02128767;-0.014048762
4954.2998;0.059397534;0.075517908;-0.022172805;-0.013940785
4954.3999;0.060731165;0.076073952;-0.023101894;-0.01388876
4954.5;0.062220033;0.076422378;-0.024006112;-0.014003313
4954.6001;0.063922733;0.076610506;-0.024837438;-0.014345716
4954.7002;0.065847307;0.076724969;-0.025576578;-0.01490807
4954.7998;0.067943819;0.076859862;-0.026230745;-0.015614614
4954.8999;0.070111215;0.077083737;-0.026822589;-0.016342703
4955;0.072216235;0.077416055;-0.027374204;-0.016956201
4955.1001;0.074118741;0.077819683;-0.02789174;-0.017340956
4955.2002;0.075697221;0.078211293;-0.028355908;-0.017432226
4955.2998;0.076868661;0.078485437;-0.02872185;-0.017227208
4955.3999;0.077599451;0.078544125;-0.02892885;-0.016780797
4955.5;0.077906631;0.078322604;-0.028917171;-0.016187642
4955.6001;0.077851281;0.077803642;-0.028646942;-0.015557038
4955.7002;0.077526808;0.077016987;-0.028113108;-0.014988156
4955.7998;0.077045307;0.076025464;-0.027351504;-0.014551721
4955.8999;0.076523893;0.074903481;-0.026433665;-0.014281224
4956;0.076072045;0.073715448;-0.025451422;-0.014173469
4956.1001;0.075780183;0.07250125;-0.024495503;-0.014195709
4956.2002;0.07570973;0.071272656;-0.023634344;-0.014295696
4956.2998;0.075885355;0.070020661;-0.022899453;-0.014411638
4956.3999;0.076291211;0.06873019;-0.022281736;-0.014480518
4956.5;0.07687293;0.06739603;-0.021740085;-0.014445055
4956.6001;0.077546775;0.066034131;-0.021219591;-0.014260264
4956.7002;0.078215837;0.064684607;-0.02067388;-0.013900492
4956.7998;0.078790754;0.063405484;-0.02008453;-0.013366448
4956.8999;0.079210684;0.06225992;-0.019471306;-0.012690326
4957;0.079459086;0.061301433;-0.018889658;-0.011936245
4957.1001;0.079569526;0.060562175;-0.018415691;-0.011193477
4957.2002;0.079618946;0.060047884;-0.018122846;-0.010561788
4957.2998;0.079709142;0.059740525;-0.018057162;-0.01013086
4957.3999;0.0799409;0.059607368;-0.018218733;-0.00995836
4957.5;0.080387309;0.059612803;-0.018555358;-0.010052837
4957.6001;0.081073858;0.059729196;-0.018970929;-0.010367287
4957.7002;0.08197093;0.059943579;-0.019346755;-0.01080677
4957.7998;0.083000869;0.060258612;-0.019570187;-0.011249684
4957.8999;0.0840578;0.060688578;-0.019562583;-0.01157802
4958;0.085034423;0.061252229;-0.01929874;-0.011708854
4958.1001;0.085848235;0.061965041;-0.018812252;-0.011618352
4958.2002;0.086459726;0.062832855;-0.018185334;-0.011351289
4958.2998;0.086877756;0.063847788;-0.017526027;-0.011012939
4958.3999;0.087151356;0.064986646;-0.016939348;-0.010745212
4958.5;0.087350965;0.066210777;-0.016500589;-0.010693404
4958.6001;0.087545276;0.067467034;-0.016238187;-0.010972554
4958.7002;0.0877809;0.068689965;-0.016130678;-0.011642333
4958.7998;0.088070303;0.069805689;-0.016118119;-0.012696718
4958.8999;0.088391148;0.07073877;-0.016124086;-0.014070193
4959;0.088695996;0.071422413;-0.01608154;-0.015657492
4959.1001;0.088928491;0.071811199;-0.01595486;-0.017340306
4959.2002;0.089040525;0.071893983;-0.015751872;-0.019013068
4959.2998;0.089005023;0.07170327;-0.015522766;-0.020601051
4959.3999;0.08882086;0.071317121;-0.01534678;-0.022067208
4959.5;0.088509381;0.07085076;-0.015311032;-0.023408081
4959.6001;0.088104635;0.070437834;-0.015487875;-0.02464243
4959.7002;0.087641172;0.070204116;-0.015917219;-0.0257979
4959.7998;0.087143689;0.070239574;-0.016598376;-0.026900675
4959.8999;0.086621806;0.070575975;-0.017492963;-0.027970927
4960;0.086071089;0.07117682;-0.01853703;-0.029023923
4960.1001;0.085479468;0.071943276;-0.0196581;-0.030074237
4960.2002;0.084836349;0.072735824;-0.020791825;-0.031139283
4960.2998;0.084141351;0.073406786;-0.021893509;-0.032239012
4960.3999;0.083409697;0.073835231;-0.022941932;-0.033390731
4960.5;0.082672812;0.073955081;-0.023935392;-0.034600485
4960.6001;0.081974097;0.073768511;-0.02488238;-0.035854585
4960.7002;0.081361167;0.073341049;-0.025790654;-0.037115447
4960.7998;0.080876812;0.072779864;-0.026658678;-0.038324758
4960.8999;0.08055076;0.072201692;-0.027472109;-0.039414376
4961;0.080394045;0.071699753;-0.028206341;-0.040322453
4961.1001;0.080396965;0.071319535;-0.028833885;-0.041009758
4961.2002;0.080530755;0.071050093;-0.029334031;-0.041470781
4961.2998;0.080752403;0.070833117;-0.029701622;-0.041735321
4961.3999;0.081011899;0.07058651;-0.029952122;-0.041859485
4961.5;0.081260651;0.070234768;-0.030121513;-0.041908696
4961.6001;0.081459962;0.06973657;-0.030260799;-0.041938156
4961.7002;0.081588283;0.069100931;-0.030426523;-0.041977681
4961.7998;0.081646062;0.068387166;-0.030669443;-0.042026438
4961.8999;0.081657201;0.067688465;-0.031023778;-0.042059951
4962;0.081666484;0.067104459;-0.031499349;-0.042047624
4962.1001;0.081733152;0.066710927;-0.032078009;-0.041974917
4962.2002;0.081921481;0.066535875;-0.03271525;-0.041862495
4962.2998;0.082289971;0.066548988;-0.033346817;-0.041774921
4962.3999;0.082881108;0.066667482;-0.033899624;-0.041814689
4962.5;0.083713338;0.066776253;-0.03430539;-0.042101804
4962.6001;0.084776744;0.06675677;-0.034515075;-0.042744063
4962.7002;0.086032435;0.066516288;-0.034511521;-0.043806337
4962.7998;0.087415203;0.066009514;-0.034317687;-0.045287963
4962.8999;0.08883819;0.065247379;-0.033998244;-0.047115363
4963;0.090198644;0.064291358;-0.033653054;-0.049152479
4963.1001;0.091384061;0.063235663;-0.03340283;-0.051226743
4963.2002;0.09227895;0.062182747;-0.033368856;-0.053163663
4963.2998;0.092772976;0.06121875;-0.033650573;-0.054820944
4963.3999;0.092771202;0.060394786;-0.034305938;-0.056113552
4963.5;0.092206351;0.059717882;-0.035339195;-0.057023954
4963.6001;0.091051728;0.059152387;-0.036699764;-0.057596445
4963.7002;0.089332022;0.058630131;-0.038293071;-0.057918657
4963.7998;0.087128274;0.058065753;-0.040001467;-0.058096636
4963.8999;0.084573753;0.057373229;-0.041710418;-0.058230668
4964;0.081838973;0.05648021;-0.043333661;-0.058397736
4964.1001;0.079106905;0.055338103;-0.044830855;-0.058643356
4964.2002;0.076542571;0.053927455;-0.046213344;-0.058982555
4964.2998;0.074263267;0.052258868;-0.047536533;-0.059406742
4964.3999;0.072316989;0.050370768;-0.048881203;-0.059892528
4964.5;0.070674591;0.048324499;-0.050329063;-0.060409155
4964.6001;0.06923876;0.046197668;-0.051939268;-0.060922973
4964.7002;0.067867666;0.044075496;-0.053732276;-0.061399691
4964.7998;0.066407822;0.042040773;-0.055685032;-0.0618065
4964.8999;0.06472747;0.040162839;-0.057737976;-0.062116198
4965;0.062742129;0.038487166;-0.059811033;-0.06231425
4965.1001;0.060426198;0.037027497;-0.061823145;-0.062407602
4965.2002;0.057808749;0.035762582;-0.063709363;-0.062432207
4965.2998;0.054956824;0.034639399;-0.065430693;-0.062455259
4965.3999;0.051952776;0.033583023;-0.066974699;-0.062569194
4965.5;0.048873872;0.032511916;-0.068347923;-0.062876567
4965.6001;0.045780703;0.031355757;-0.069563851;-0.063468158
4965.7002;0.042717207;0.03007165;-0.070631348;-0.064399742
4965.7998;0.03972033;0.028654588;-0.07154768;-0.065673858
4965.8999;0.036833379;0.027138995;-0.072298385;-0.067232847
4966;0.034115572;0.025590256;-0.072863214;-0.06896612
4966.1001;0.031641319;0.024087556;-0.073225282;-0.070731044
4966.2002;0.029487051;0.022701975;-0.073379211;-0.072382465
4966.2998;0.027708283;0.021475155;-0.07333453;-0.073802978
4966.3999;0.026314372;0.020404281;-0.07311289;-0.074926138
4966.5;0.025250616;0.019437898;-0.072739728;-0.075745955
4966.6001;0.02439601;0.018484481;-0.072233923;-0.076310769
4966.7002;0.02358075;0.017432559;-0.071599655;-0.076703556
4966.7998;0.022621093;0.016178029;-0.070824392;-0.077015072
4966.8999;0.021363128;0.014651995;-0.06988477;-0.077317849
4967;0.019723259;0.012842052;-0.068759106;-0.077648364
4967.1001;0.017713064;0.010800896;-0.067442887;-0.078001969
4967.2002;0.015440247;0.008639253;-0.06596192;-0.078340888
4967.2998;0.013084232;0.006503899;-0.064378388;-0.078611605
4967.3999;0.010852536;0.004545544;-0.062786855;-0.078765228
4967.5;0.008929963;0.002884288;-0.061300814;-0.078774437
4967.6001;0.007434932;0.001581471;-0.060033076;-0.078641705
4967.7002;0.006395059;0.000625504;-0.059075542;-0.078397475
4967.7998;0.005748213;-6.40E-05;-0.058484089;-0.078089811
4967.8999;0.00536746;-0.000614273;-0.058272567;-0.077770106
4968;0.005101211;-0.001164448;-0.058416925;-0.077479929
4968.1001;0.004815692;-0.001827084;-0.058867246;-0.077243164
4968.2002;0.004426871;-0.002655831;-0.059563089;-0.077065349
4968.2998;0.003913158;-0.003628588;-0.060446735;-0.07693892
4968.3999;0.003306886;-0.004651095;-0.061470322;-0.076851584
4968.5;0.002669646;-0.005580652;-0.062595211;-0.076793619
4968.6001;0.002061534;-0.006264052;-0.063785367;-0.076761417
4968.7002;0.001515629;-0.006579707;-0.064998709;-0.07675606
4968.7998;0.001026417;-0.006472552;-0.066181183;-0.076778218
4968.8999;0.000555306;-0.005972046;-0.067267545;-0.076822318
