X a:y(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
3.380625,0,0.045531861
3.3866251,0,0.0048292847
3.390625,0,0.012578957
3.396625,0,0.023687471
3.400625,0,-0.024325592
3.406625,0,0.012673353
3.410625,0,-0.0045629204
3.4156251,0,-0.0066878358
3.420625,0,-0.005218016
3.4256251,0,-0.025126649
3.4316249,0,-0.026121112
3.4356251,0,-0.11384497
3.440625,0,-0.0078235241
3.4456251,0,-0.010017883
3.4506249,0,-0.0069630393
3.456625,0,0.018651944
3.4606249,0,0.022819089
3.466625,0,0.053308465
3.4706249,0,0.010899259
3.475625,0,0.0084152073
3.4816251,0,0.069362968
3.485625,0,-0.025604781
3.4906249,0,0.045108162
3.495625,0,0.0045410199
3.5006249,0,0.008791524
3.5066249,0,0.015456273
3.5106249,0,0.030847976
3.5166249,0,0.032835525
3.5206251,0,0.062475238
3.525625,0,0.021578802
3.5306251,0,0.0093253972
3.535625,0,5.0041046E-0005
3.541625,0,-0.014556728
3.545625,0,-0.11453822
3.5506251,0,-0.071367711
3.555625,0,-0.039658729
3.5606251,0,0.01913048
3.5666251,0,0.014517046
3.5706251,0,-0.0081703477
3.5756249,0,-0.014518134
3.5806251,0,-0.021707958
3.5856249,0,-0.021236317
3.591625,0,-0.025462242
3.5956249,0,0.076806918
3.600625,0,-0.04776461
3.605125,0,-0.012246746
3.6101251,0,0.054334074
3.6151249,0,-0.0026880221
3.6201251,0,0.035239849
3.6261251,0,0.004000539
3.630125,0,0.0049382756
3.6361251,0,-0.015594742
3.640125,0,-0.015134409
3.6451249,0,0.013368078
3.651125,0,-0.031360365
3.6551249,0,0.0061305831
3.660125,0,-0.15075698
3.6651249,0,0.048389014
3.670125,0,-0.0040540677
3.676125,0,-0.019884052
3.680125,0,-0.004653947
3.686125,0,-0.17479216
3.690125,0,0.0020552557
3.6951251,0,-0.032404743
3.7006249,0,-0.0034736986
3.7056251,0,-0.0227997
3.7106249,0,0.0046181143
3.716625,0,-0.021570418
3.7206249,0,-0.035235677
3.725625,0,-0.080103457
3.7306249,0,-0.0046602129
3.735625,0,-0.020093048
3.7416251,0,-0.014144479
3.745625,0,0.12451412
3.7506249,0,0.0020127688
3.755625,0,0.0047147605
3.7606249,0,-0.0049739038
3.7666249,0,0.018512011
3.7706251,0,-0.016013468
3.775625,0,0.32667127
3.7806251,0,-0.023285275
3.785625,0,-0.033565737
3.791625,0,-0.03565684
3.795625,0,-0.033070687
3.8006251,0,-0.031521264
3.805625,0,-0.0056642639
3.8106251,0,-0.012297842
3.8166251,0,-0.024808181
3.8206251,0,-0.068805657
3.8266251,0,-0.021454606
3.8301251,0,-0.022712683
3.835125,0,-0.079768978
3.8401251,0,0.032902118
3.845125,0,-0.034145687
3.851125,0,-0.0072261938
3.855125,0,-0.021210505
3.861125,0,0.074587189
3.8651249,0,-0.17747426
3.8701251,0,-0.0040992973
3.8761251,0,0.013117227
3.880125,0,-0.030693626
3.8861251,0,-0.0041910019
3.890125,0,0.056684483
3.8951249,0,0.0044051693
3.900125,0,0.039313454
3.9051249,0,-0.039432198
3.9111249,0,-0.044588771
3.9151249,0,0.23040622
3.920125,0,-0.0018689419
3.926125,0,0.048275154
3.930125,0,-0.01505282
3.936125,0,-0.02642481
3.940125,0,-0.019335033
3.9451251,0,0.023750804
3.9506249,0,-0.0081440192
3.9556251,0,-0.033503886
3.9606249,0,-0.0080886548
3.966625,0,-0.0064574131
3.9706249,0,-0.024420423
3.976625,0,-0.014202609
3.9806249,0,-0.015592375
3.985625,0,-0.010711298
3.9906249,0,-0.024415538
3.995625,0,0.002090032
4.0016251,0,-0.058525767
4.0056248,0,-0.064092509
4.0106249,0,-0.018769594
4.0166249,0,-0.064124897
4.0206251,0,0.026040627
4.0266252,0,-0.0045373617
4.0306249,0,-0.012156379
4.035625,0,0.0019495043
4.0406251,0,0.0031336127
4.0456252,0,0.0053062318
4.0516248,0,0.043318558
4.055625,0,0.0018738923
4.0606251,0,0.028009094
4.0656252,0,0.0040103132
