X a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z,
3.3701251,0,0.017624483
3.3756249,0,0.026384631
3.380625,0,0.020431286
3.3866251,0,0.016885117
3.390625,0,0.0059068832
3.396625,0,0.011477074
3.400625,0,0.0059778905
3.406625,0,0.011530334
3.410625,0,0.0054324246
3.4156251,0,0.0061477325
3.420625,0,-4.173354E-0005
3.4256251,0,-0.0053404742
3.4316249,0,0.0071523325
3.4356251,0,0.06508895
3.440625,0,-0.020844253
3.4456251,0,-0.0077000908
3.4506249,0,-0.024371674
3.456625,0,-0.018502258
3.4606249,0,-0.0027279961
3.466625,0,0.039443683
3.4706249,0,-0.017410547
3.475625,0,-0.011109449
3.4816251,0,-0.018522561
3.485625,0,0.00010305777
3.4906249,0,-0.024084702
3.495625,0,0.016066566
3.5006249,0,0.01314669
3.5066249,0,0.0016537525
3.5106249,0,0.010264825
3.5166249,0,-0.019715732
3.5206251,0,0.012208068
3.525625,0,0.011994454
3.5306251,0,0.014058496
3.535625,0,0.011074199
3.541625,0,0.011699388
3.545625,0,0.020945925
3.5506251,0,0.044885505
3.555625,0,0.028404849
3.5606251,0,-0.03092631
3.5666251,0,-0.011708762
3.5706251,0,0.037835423
3.5756249,0,-0.003788434
3.5806251,0,-0.0047670677
3.5856249,0,-0.016698215
3.591625,0,-0.024755605
3.5956249,0,-0.049848892
3.600625,0,0.0042552934
3.605125,0,-0.0089845592
3.6101251,0,-0.020624017
3.6151249,0,-0.033231217
3.6201251,0,0.028606849
3.6261251,0,0.020600427
3.630125,0,-0.024579426
3.6361251,0,-0.085273102
3.640125,0,0.0091075581
3.6451249,0,0.008743396
3.651125,0,0.028480308
3.6551249,0,-0.006320159
3.660125,0,0.020788874
3.6651249,0,0.014862406
3.670125,0,0.0091389315
3.676125,0,0.012494482
3.680125,0,0.0074540623
3.686125,0,-0.039219309
3.690125,0,0.0052633826
3.6951251,0,0.0098375678
3.7006249,0,0.0027350425
3.7056251,0,-0.0037766129
3.7106249,0,0.0045345002
3.716625,0,-0.0037389991
3.7206249,0,-0.034365043
3.725625,0,0.063109733
3.7306249,0,-0.015207704
3.735625,0,-0.013070079
3.7416251,0,-0.017616579
3.745625,0,0.025547625
3.7506249,0,-0.006909518
3.755625,0,-0.0091753816
3.7606249,0,-0.015056187
3.7666249,0,-0.0095374761
3.7706251,0,0.00088427367
3.775625,0,0.048636377
3.7806251,0,-0.0046580895
3.785625,0,-0.0047737649
3.791625,0,-0.0032815991
3.795625,0,-0.0034132816
3.8006251,0,0.010572943
3.805625,0,0.012781428
3.8106251,0,-0.0022915667
3.8166251,0,0.0056114886
3.8206251,0,-0.0039117411
3.8266251,0,0.009067473
3.8301251,0,0.002626085
3.835125,0,-0.0067227655
3.8401251,0,0.0096228318
3.845125,0,-0.0054532373
3.851125,0,0.00015495512
3.855125,0,-0.006362414
3.861125,0,0.016943803
3.8651249,0,-0.060682729
3.8701251,0,-0.0034358019
3.8761251,0,-0.0060830498
3.880125,0,-0.017024314
3.8861251,0,-0.001564392
3.890125,0,0.016354334
3.8951249,0,-0.0088283569
3.900125,0,0.0037931805
3.9051249,0,-0.0290555
3.9111249,0,-0.027592773
3.9151249,0,0.058216058
3.920125,0,0.006050529
3.926125,0,0.014940207
3.930125,0,-0.0073550162
3.936125,0,-0.0082396902
3.940125,0,0.022342497
3.9451251,0,0.0079082111
3.9506249,0,0.0024405147
3.9556251,0,-0.0085525271
3.9606249,0,0.0047791302
3.966625,0,0.010098281
3.9706249,0,-0.0050594388
3.976625,0,-0.00049890176
3.9806249,0,0.022026936
3.985625,0,0.00019410912
3.9906249,0,0.0040811752
3.995625,0,-0.0077357776
4.0016251,0,-0.033188201
4.0056248,0,0.032764677
4.0106249,0,-0.0093216226
4.0166249,0,-0.017721029
4.0206251,0,0.0009575421
4.0266252,0,-0.015638221
4.0306249,0,-0.033194065
4.035625,0,-0.0070514567
4.0406251,0,-0.0077034375
4.0456252,0,0.0048979148
4.0516248,0,-0.0030195774
4.055625,0,-0.047916058
4.0606251,0,0.021617334
4.0656252,0,0.0034279721
4.0706248,0,0.02115969
4.0766249,0,0.015668269
4.0806251,0,0.05152661
4.0856252,0,-0.012518324
4.0901251,0,0.01834687
4.0951252,0,0.018694039
4.1001248,0,0.018149251
4.105125,0,0.02274142
4.111125,0,-0.0046630455
4.1151252,0,0.014476764
4.1201248,0,-0.020475388
4.1251249,0,-0.029843099
4.130125,0,-0.0031520007
4.1361251,0,0.0088232309
4.1401248,0,-0.066265695
4.1451249,0,-0.061325226
4.150125,0,0.0076204352
4.1551251,0,-0.016763816
4.1611252,0,-0.0032627035
4.1651249,0,-0.022254437
4.1711249,0,-0.01233328
4.1751251,0,-0.0075103887
4.1801252,0,-0.0045454907
4.1861248,0,-0.011550455
4.190125,0,0.007460332
4.196125,0,-0.069833726
4.2001252,0,0.019297022
4.2051249,0,0.0029207419
4.2111249,0,0.04415286
4.2151251,0,-0.022029158
4.2211251,0,-0.01797598
4.2251248,0,0.0050304341
4.230125,0,0.019979754
4.236125,0,0.01896189
4.2401252,0,0.008775604
4.2461252,0,-0.003456383
4.2501249,0,0.0060413838
4.255125,0,0.0023852715
4.2601252,0,-0.0045156097
4.2651248,0,0.0067659211
4.2711248,0,0.042840786
4.275125,0,-0.036009509
4.2801251,0,-0.038305439
4.2851248,0,-0.012486321
4.2901249,0,-0.027657054
4.2961249,0,-0.020870274
4.3001251,0,-0.025616515
4.3061252,0,-0.058644418
4.3101249,0,-0.0080583533
4.315125,0,-0.015546182
4.321125,0,-0.0059072622
4.3251252,0,0.0025892386
4.3311248,0,0.029590458
4.335125,0,-0.0084954286
4.3401251,0,0.010425938
4.3461251,0,0.0054012649
4.3501248,0,0.01181389
4.3561249,0,0.015588679
4.3601251,0,0.031544223
4.3651252,0,0.010841012
4.3701248,0,0.018270368
4.3751249,0,0.0054803826
4.381125,0,0.0010635284
4.3851252,0,0.012482452
4.3901248,0,0.0049818149
4.3956251,0,0.0021318421
4.4006252,0,-0.0054647308
4.4056249,0,0.00017984724
4.4116249,0,-0.0038374767
4.4156251,0,-0.0030979232
4.4216251,0,-0.0013507723
4.4256248,0,-0.0072352891
4.430625,0,-0.0072167497
4.436625,0,-0.006072518
4.4406252,0,-0.0088387001
4.4466252,0,-0.0051517333
4.4506249,0,-0.0043739541
4.4556251,0,-0.0018848417
4.4606252,0,-0.0011887068
4.4656248,0,0.001041475
4.4716249,0,0.013691755
4.475625,0,-0.0349296
4.4806252,0,0.0079381466
4.4856248,0,0.0038572554
4.4906249,0,0.019988015
4.4966249,0,-0.0075512351
4.5006251,0,-0.0018937772
4.5056248,0,0.0012331012
4.5116248,0,-0.0076859323
4.515625,0,0.01545455
4.521625,0,-0.011782495
4.5256252,0,-0.043394219
4.5301251,0,-0.014844451
