XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),
52.575375,-1.0767893,0.091139823
52.580376,-1.0583971,-0.015149786
52.585377,-0.28436112,0.097950578
52.590374,0.060825557,0.13964409
52.595375,-0.18841024,0.30963197
52.600376,-0.94897276,0.08059331
52.605373,-0.98322546,0.07501249
52.610374,-0.91964638,0.20650004
52.615376,-0.84564149,0.074316144
52.620876,-0.77108204,-0.28179336
52.625874,-0.69310528,-0.066882618
52.630875,-0.73441994,-0.27112624
52.635876,-0.61620456,-0.18609178
52.640877,-0.66498017,-0.15587468
52.645874,-0.63021404,-0.19782987
52.650875,-0.61068726,-0.094857849
52.656876,-0.59029043,-0.071857974
52.660873,-0.53737473,0.047401324
52.666874,-0.45343333,0.18712863
52.670876,-0.36307058,0.29224971
52.675377,-0.29155993,0.21965194
52.680374,-0.1678499,-0.057829298
52.685875,-0.031080119,-0.18902084
52.690876,-0.021386964,-0.35300836
52.695873,0.074348457,-0.31247479
52.700874,0.055254675,-0.36843786
52.706875,0.092551768,-0.420203
52.710876,0.067081831,-0.52951211
52.715374,0.061637897,-0.64905375
52.720375,0.051371913,-0.72627991
52.725376,0.043163165,-0.71675885
52.730373,0.0187335,-0.57772112
52.736374,0.011789716,-0.40747562
52.740376,0.02251843,-0.2990382
52.745377,0.013491971,-0.31146374
52.750374,0.035090223,-0.0096370932
52.755375,0.036963731,-0.050526094
52.760376,0.055555739,-0.25616038
52.765373,0.08296214,-0.15774269
52.770374,0.087354317,-0.37034628
52.775375,0.14980115,-0.35387024
52.781376,0.18119106,-0.37621862
52.785374,0.28053674,-0.43034038
52.790375,0.34683573,-0.54982513
52.795376,0.4301005,-0.75219822
52.800377,0.49714473,-0.64205962
52.806374,0.57354778,-0.53545511
52.810375,0.61149013,-0.48990506
52.816376,0.67445415,-0.3978667
52.820374,0.71066111,-0.33756694
52.825375,0.71285284,-0.44039947
52.830376,0.71898419,-0.35033897
52.836376,0.73152477,-0.32698879
52.840374,0.72920853,-0.4047173
52.845375,0.74750155,-0.30030632
52.850376,0.76214355,-0.26250318
52.855373,0.76813877,-0.3533459
52.860374,0.7701419,-0.20325197
52.865376,0.81072152,-0.10981247
52.870377,0.80698413,-0.15113871
52.875374,0.81798536,-0.047252659
52.881374,0.84119338,-0.2170143
52.885376,0.81368315,-0.31574214
52.890373,0.8184973,-0.48993495
52.895374,0.77611822,-0.51457554
52.900375,0.8241443,-0.34063846
52.905376,0.88521391,-0.13094196
52.910374,0.88446921,-0.056670006
52.915375,0.90609127,0.067682177
52.920376,0.054941587,0.33722913
52.925377,-0.033311293,0.3532359
52.930374,0.50592178,0.43999279
52.935875,0.92351151,0.49890378
52.940876,1.0261093,0.69653988
52.945873,0.78511477,0.45588911
52.950874,1.2102784,0.32030997
52.955875,1.1775581,0.081923686
52.960876,1.1822762,0.039879024
52.965374,1.2356889,-0.010236816
52.970375,1.2042571,-0.099040069
52.975376,1.2217948,-0.16231689
52.980373,1.1768162,-0.068469793
52.985374,1.1476054,-0.1135691
52.990376,1.0989058,-0.004384106
52.995377,1.060003,-0.070782267
53.000374,1.009586,-0.049952969
53.005375,1.0050008,-0.027143821
53.010376,0.95903242,-0.041718557
53.016376,0.87519449,-0.017606998
53.020374,0.80491704,0.027619321
53.025375,0.74085331,0.15379126
53.030376,0.68524188,0.15506043
53.035374,0.64071858,0.25193253
53.041374,0.58040154,0.27987075
53.045376,0.51028216,0.39597291
53.050377,0.41771281,0.1449365
53.055374,0.32860431,0.38040355
53.060375,0.22053258,-0.069409803
53.065376,0.13006838,0.035158277
53.070374,0.08437366,-0.089412801
53.075375,0.038776923,-0.011848221
53.080376,-0.0076734819,-0.0077237803
53.085377,-0.066778913,0.087848186
53.090374,-0.098583899,0.17865436
53.095375,-0.030649442,0.33052003
53.100376,-0.16688421,0.67163509
53.105373,-0.2402329,0.90434361
53.110874,-0.1021179,0.9221499
53.115875,-0.24768102,0.93318641
53.120876,-0.12065299,0.81882674
53.125874,-0.19725409,0.79879695
53.130875,-0.13381538,0.54637241
53.135376,-0.16863441,0.43186563
53.140373,-0.17517097,0.58883244
53.145374,-0.20046328,0.36272284
53.150375,-0.20614009,0.55807483
53.155376,-0.29442918,0.46629244
53.160374,-0.32402727,0.36084786
53.165375,-0.38327205,0.39347312
53.170376,-0.48830542,0.24819431
53.175377,-0.53334528,0.22524844
53.180374,-0.60959357,0.16736023
53.185375,-0.71845222,0.043072924
53.190376,-0.81932765,0.0031695599
53.195374,-0.97689557,-0.013509573
53.200375,-1.1775017,0.089452974
53.205376,-1.2274466,-0.10879119
53.211376,-1.292585,-0.12714244
53.215374,-1.327209,-0.10146248
53.221375,-1.3993227,0.0059887036
53.225376,-1.388739,0.031906459
53.230373,-1.334295,-0.022051187
53.235374,-1.069536,-0.29831794
53.240376,-0.86017698,-0.56312037
53.245876,-1.2867931,-0.44054687
53.250374,-1.0919949,-0.69796461
53.255875,-1.4198239,-0.47653484
53.260876,-1.0072755,-0.59979957
53.265877,-0.94749713,-0.51845068
53.270874,-0.91080904,-0.50169855
53.275875,-0.73400551,-0.37532344
53.280376,-0.63904697,-0.29287338
53.285374,-0.57064104,-0.13587901
53.290375,-0.50892752,-0.093906641
53.296375,-0.43515953,-0.10763437
53.300377,-0.4378106,-0.10606952
53.306374,-0.37156701,-0.10064737
53.310375,-0.39176804,-0.26992401
53.315376,-0.43044344,-0.27839708
53.320374,-0.47412759,-0.46141806
53.325375,-0.55912811,-0.49832579
53.330376,-0.54924828,-0.55107707
53.335377,-0.54210848,-0.57152963
53.340374,-0.50128192,-0.51581198
53.345375,-0.46750322,-0.74624527
53.350376,-0.44331729,-0.44751865
53.355373,-0.42518467,-0.38049355
53.360374,-0.34304708,-0.18973821
53.365376,-0.34168607,0.23379456
53.370377,-0.33449852,0.35016721
53.375374,-0.38269532,0.26882359
53.380375,-0.51365805,-0.0078557217
53.386375,-0.5272342,-0.1336455
53.390373,-0.59088838,-0.14539894
53.396374,-0.5992952,-0.24099921
53.400375,-0.602759,-0.26646307
53.405376,-0.55871892,-0.28758916
53.410374,-0.49109715,-0.03801316
53.415874,-0.33391678,0.36554614
53.420876,-0.26398861,0.69618672
53.425877,-0.23498228,0.76581961
53.430874,-0.20457128,0.82096946
53.436874,-0.17787035,0.7636441
53.440876,-0.1501237,0.74675584
53.446877,-0.089187942,0.68909293
53.450874,-0.019851858,0.57420635
53.455875,0.086884759,0.38522264
53.460876,0.17474563,-0.11555032
53.465874,0.18029581,-0.27350265
53.470875,0.20145954,-0.39924434
53.475876,0.20939694,-0.46661264
53.480873,0.23606753,-0.48834231
53.485874,0.27516621,-0.51213479
53.491875,0.27107871,-0.40312994
53.495876,0.22590408,-0.28273189
53.501877,0.17184052,0.047283713
53.505875,0.17151643,0.073143259
53.510876,0.123268,0.0080655888
53.516876,0.086428076,0.10509592
53.520874,0.014597652,0.18948707
53.526875,-0.096509755,0.36009043
53.530876,-0.16994962,0.46470749
53.535374,-0.23616704,0.70190001
53.540375,-0.24343857,0.59712213
53.545376,-0.25836644,0.63172841
53.550377,-0.21484776,0.60283309
53.556374,-0.19101554,0.61806887
53.560375,-0.14217144,0.6080178
53.566376,-0.12966301,0.53121793
53.570374,-0.13678591,0.60098284
53.575375,-0.15934505,0.63595611
53.580376,-0.20100151,0.54445368
53.585377,-0.22147158,0.43352509
53.591373,-0.24876612,0.25020489
53.595375,-0.24286675,0.10603637
53.600376,-0.22804107,-0.051774986
53.605373,-0.17127384,-0.053810883
53.610374,-0.12014572,-0.24100183
53.615376,-0.1375014,-0.20457534
53.620377,-0.15268777,-0.17295879
53.625374,-0.26210916,0.052059386
53.631374,-0.26078519,0.11537208
53.635376,-0.30003133,0.11607127
53.641376,-0.29291031,0.10610525
53.645374,-0.30109853,0.11590026
53.651375,-0.33590764,0.11821552
53.655376,-0.40557989,0.10175809
53.660374,-0.41895717,0.024409274
53.665375,-0.14233972,0.078777596
53.670376,-0.10865413,0.02083418
53.675377,0.069644921,-0.03936528
53.680374,0.002681968,-0.070613816
53.685375,0.051327135,-0.26231235
53.690376,0.11301441,-0.32850316
53.695374,0.13095427,-0.4645302
53.700874,0.19295028,-0.64655733
53.705875,0.21213348,-0.8006385
53.711876,0.20834938,-0.80344254
53.715874,0.17475791,-0.75046468
53.721874,0.18023682,-0.7063216
53.725876,0.13696481,-0.63224131
53.730873,0.10078502,-0.58765823
53.735874,0.074794218,-0.46503884
53.740875,0.088639393,-0.30551401
53.746876,0.13625924,-0.042976219
53.750874,0.24854428,-0.0074844733
53.755375,0.31420207,-0.2092206
53.760376,0.33304259,-0.22658418
53.765877,0.24454135,-0.34169585
53.770874,0.415223,-0.31164017
53.775875,0.35490093,-0.35887468
53.780876,0.53077573,-0.12683354
53.785374,0.56957984,-0.081310607
53.790375,0.55517745,-0.17065771
53.795376,0.53601855,-0.18791546
53.800377,0.55573547,-0.18193857
53.805374,0.56436151,-0.17452985
53.811375,0.57642597,-0.092170261
53.815376,0.55362618,-0.04915794
53.820374,0.5371713,0.015703613
53.825874,0.51174253,0.20760018
53.830875,0.45209959,0.18504608
53.835876,0.44625953,0.46085849
53.840874,0.38963187,0.47586274
53.845875,0.38075602,0.58217335
53.850876,0.3134664,0.5943886
53.856876,0.23924783,0.53903651
53.860874,0.22299388,0.55714589
53.866875,0.17133251,0.42426035
53.870876,0.17767571,0.363208
53.875874,0.19500227,0.19491294
53.880375,0.17860238,0.24818353
53.885376,0.16709045,0.15452501
53.890373,0.17833535,0.16535279
53.896374,0.16651402,0.23153087
53.900375,0.18372607,0.21355315
53.905376,0.20497549,0.25791714
53.910374,0.24875204,0.13652764
53.915375,0.33344266,0.1828728
53.920376,0.34150445,0.17799705
53.925377,0.3970415,0.17868987
53.931374,0.43620348,0.20854829
53.935375,0.43025792,0.20496941
53.940376,0.47201777,0.20053948
53.946377,0.46358922,0.21480711
53.950375,0.45053214,0.2331129
53.956375,0.42045566,0.23654845
53.960377,0.38540012,0.25435466
53.965374,0.30193216,0.26331401
53.970375,0.31635284,0.54390264
53.975876,0.31701961,0.51234782
53.980873,0.33417171,0.60139531
53.985874,0.35155287,0.60972285
53.991875,0.36162776,0.49273938
53.995876,0.35075694,0.4392693
54.001877,0.33691648,0.32184955
54.005875,0.34295696,0.23347236
54.010876,0.38331598,0.13670745
54.015877,0.40051082,0.012914537
54.020874,0.41432381,-0.076035477
54.026875,0.43812367,-0.19559294
54.030876,0.44166887,-0.2231081
54.035873,0.42374194,-0.23950036
54.040874,0.39558566,-0.29951552
54.045876,0.34419116,-0.35326004
54.051876,0.28058946,-0.46182373
54.055874,0.25238958,-0.48515728
54.060875,0.21308361,-0.49153984
54.065876,0.24906133,-0.37606817
54.070873,0.27670535,-0.30848813
54.075874,0.29458761,-0.3189438
54.081875,0.32790908,-0.33584565
54.085876,0.35453483,-0.34987196
54.090874,0.39661956,-0.37772483
54.095875,0.39254197,-0.37934956
54.100876,0.39625144,-0.37608841
54.106876,0.36058623,-0.37654355
54.110874,0.33016565,-0.39981443
54.116875,0.30028132,-0.47219494
54.120876,0.27736208,-0.49310282
54.125874,0.26493922,-0.43990725
54.131874,0.22212914,-0.45580828
54.135876,0.19634539,-0.45971215
54.141876,0.16198005,-0.36014226
54.145874,0.11034182,-0.2405318
54.150875,0.06726025,0.030353744
54.155876,-0.016819773,0.23231918
54.160873,-0.027444853,0.23368536
54.166874,-0.080254689,0.19965141
54.170876,-0.13021465,0.1294129
54.176876,-0.16111916,0.050110225
54.180874,-0.17135261,0.028105699
54.185875,-0.15657641,0.045600675
54.190376,-0.8967061,0.27920079
54.195374,-0.85608113,0.1515431
54.200375,-0.37585989,0.11257932
54.205376,0.072939374,0.024974223
54.210377,-0.1166656,0.14868407
54.215374,-0.07409595,0.059499308
54.220375,0.083462648,0.2329485
54.225376,-0.0053147026,0.21798636
54.230373,0.054620393,0.18858039
54.235374,0.031615332,0.23692353
54.240376,-0.02740971,0.16460997
54.245876,-0.023920834,0.23817308
54.250874,-0.075543001,0.16165432
54.255875,-0.14253873,0.24748857
54.260376,-0.1445242,0.33700791
54.265373,-0.16756237,0.26265991
54.270374,-0.16132897,0.20537831
54.275375,-0.17293355,0.20465092
54.281376,-0.23736522,0.10152482
54.285374,-0.23768683,0.030730484
54.291374,-0.27425763,0.0078126639
54.295376,-0.26859635,-0.1864223
54.300377,-0.28096655,-0.13482367
54.305374,-0.20444249,-0.25796628
54.310375,-0.16348808,-0.19475342
54.315876,-0.1615418,-0.34608999
54.320873,-0.1185088,-0.085010886
54.325874,-0.10800985,-0.24663329
54.330875,-0.1286304,-0.085509174
54.335876,-0.076488003,-0.23588042
54.340874,-0.086501203,-0.13942878
54.345875,-0.079014465,-0.087755807
54.350876,-0.10613272,-0.093393035
54.355873,-0.13271119,-0.019129869
54.360874,-0.143296,0.078848861
54.366875,-0.21810432,-0.10467481
54.370876,-0.25777224,-0.14177337
54.375874,-0.21757038,-0.32225183
54.380875,-0.22645533,-0.40980652
54.385876,-0.2923981,-0.40434903
54.391876,-0.25150499,-0.35787517
54.395874,-0.21267642,-0.3153857
54.401875,-0.17995709,-0.3110837
54.405876,-0.16424973,-0.25189915
54.410873,-0.13741598,-0.36013472
54.415874,-0.097700156,-0.24254328
54.420876,-0.037672359,-0.35178927
54.426876,0.055890337,-0.42535126
54.430874,0.11678787,-0.42688838
54.436874,0.16766511,-0.62487954
54.440876,0.18440965,-0.60800564
54.446877,0.19695768,-0.6377908
54.450874,0.20754442,-0.57921189
54.455875,0.1886946,-0.58408618
54.461876,0.18263905,-0.45490322
54.465874,0.15419424,-0.36001894
54.471874,0.097536303,-0.17141072
54.475876,0.076678596,-0.12816238
54.480873,0.0027837905,-0.093913615
54.485374,0.040253803,-0.23786508
54.490376,-0.035333894,-0.32483998
54.495377,-0.10319106,-0.45985255
54.501373,-0.10255973,-0.50566202
54.505375,-0.10538439,-0.4093937
54.510376,-0.075732701,-0.28410617
54.515373,-0.065970436,-0.014634516
54.520374,-0.054211989,0.17798807
54.526375,0.020912401,0.04038227
54.530376,0.12930989,-0.14274362
54.536373,0.13669002,-0.10540301
54.540375,0.12375723,-0.0071233446
54.546375,0.085627429,0.11195584
54.550377,0.44706529,0.23275538
54.555374,0.46066031,0.14501017
54.560375,0.057566341,0.024075111
54.565376,-0.14874291,-0.10547156
54.570374,-0.22082366,0.094931506
54.575375,-0.1777501,0.08926215
54.580376,-0.28076175,0.16946997
54.585377,-0.25360525,0.39645195
54.590374,-0.21627973,0.44103816
54.595375,-0.22988543,0.41630602
54.601376,-0.22752339,0.2617057
54.605373,-0.24607137,0.28219944
54.611374,-0.2610268,0.21631181
54.615376,-0.28755295,0.1841464
54.620377,-0.30761966,0.14028361
54.625874,-0.29757696,0.12614006
54.630875,-0.27329236,0.19426669
54.635876,-0.29114228,0.12889241
54.640373,-0.27360016,0.10952768
54.645374,-0.26214311,0.11944845
54.650375,-0.21253748,-0.010878232
54.656376,-0.12092152,-0.19728523
54.660374,-0.12141573,-0.39298102
54.665375,-0.11863945,-0.19078289
54.670376,-0.14682274,-0.19193168
54.675377,-0.12966706,-0.12532304
54.680374,-0.11752483,-0.14010338
54.685375,-0.11208923,-0.19559826
54.691376,-0.091397054,-0.17397745
54.695374,-0.10600189,-0.22141434
54.701374,-0.10890229,-0.21856141
54.705376,-0.084715046,-0.24032545
54.710377,-0.11578087,-0.06541764
54.715374,-0.093333311,-0.094748728
54.720375,-0.07542672,-0.052371737
54.726376,-0.053679511,-0.11183624
54.730373,-0.04421293,-0.033904478
54.735374,-0.024467615,-0.075123876
54.740376,0.070887022,0.037618358
54.745377,0.0012510438,-0.096615605
54.751373,0.065730959,-0.10396992
54.755375,0.12032773,-0.097021081
54.760376,0.17765939,0.024804268
54.766376,0.23284312,0.18857118
54.770374,0.23410194,0.18282746
54.776375,0.20735186,0.17292473
54.780376,0.12315171,0.13976593
54.785374,-0.015312829,-0.097059086
54.790375,-0.12265674,-0.11484466
54.796375,-0.19948827,-0.0054572346
54.800377,-0.21780202,0.057419587
54.806374,-0.27709088,-0.075723216
54.810375,-0.29997769,-0.069703154
54.816376,-0.31378818,-0.094573788
54.820374,-0.30607447,-0.066476017
54.825375,-0.31733185,-0.089464203
54.830376,-0.32155395,-0.027102005
54.835377,-0.30416611,-0.085602209
54.840374,-0.27255857,-0.086013854
54.846375,-0.12607722,-0.095539875
54.850376,-0.002071308,-0.16634896
54.856377,0.061910339,-0.14555936
54.860374,0.09168344,-0.10817705
54.865376,0.10157946,0.015864434
54.870377,0.10109479,-0.060525794
54.876373,0.074187465,-0.02792988
54.880375,0.079505704,-0.040368602
54.886375,0.053991996,-0.014869193
54.890373,0.031450268,0.065190703
54.895374,-0.023017172,0.12704664
54.901375,-0.0007736471,0.13244139
54.905376,0.038770657,0.26683655
54.911373,0.12182521,0.59189457
54.915375,0.071494229,0.68936753
54.920376,0.12066233,0.91567266
54.926376,0.070869252,1.0817842
54.930374,0.080169357,1.0199554
54.936375,0.098626427,1.0830054
54.940376,0.054357804,1.0813402
54.945374,0.086149879,1.0443158
54.950375,0.11075677,1.0394062
54.955376,0.090428226,1.0602057
54.960377,0.089834087,1.1102731
54.965374,0.1405668,1.06172
54.971375,0.24709229,0.81600165
54.975376,0.27200958,0.60588551
54.981377,0.19599122,0.49217272
54.985374,0.16562785,0.41922489
54.990376,0.11730845,0.21066281
54.995377,0.11857502,0.20886691
55.000374,0.12424023,0.21918312
55.006374,0.12920406,0.21955645
55.010376,0.14535561,0.20717975
55.015373,0.17649181,0.094685465
55.021374,0.27975026,-0.21779451
55.025375,0.30978444,-0.31861866
55.031376,0.29599535,-0.32191661
55.035374,0.31781274,-0.3091639
55.040375,0.33648324,-0.39993617
55.045376,0.41829836,-0.28983223
55.050377,0.41895857,-0.24112788
55.056374,0.38468793,-0.24286214
55.060375,0.33345726,-0.24873264
55.066376,0.32132754,-0.1598451
55.070374,0.22640461,-0.12188219
55.075375,0.22019668,-0.0013880155
55.080376,-0.20303153,0.14128366
55.085377,-0.0029463021,0.046708025
55.090374,0.099773437,0.14504708
55.095375,0.22339883,0.0065859673
55.100376,0.12147401,0.06363748
55.105373,0.00021313348,-0.10593039
55.110374,-0.07360471,-0.42724952
55.116375,-0.10602932,-0.42969036
55.120377,-0.13654724,-0.46560067
55.125374,-0.15765373,-0.47411031
55.130375,-0.17119251,-0.51666844
55.135376,-0.16335915,-0.50908417
55.141376,-0.10319734,-0.36800367
55.145374,-0.062393099,-0.23388359
55.150375,-0.16112426,-0.14094697
55.155376,0.029015258,-0.093709514
55.160374,-0.046527777,-0.10203052
55.165375,-0.055129651,-0.038775213
55.170376,-0.066702031,-0.13107412
55.176376,-0.15782467,-0.18123223
55.180374,-0.1276239,-0.20615694
55.186375,-0.18915401,-0.20177779
55.190376,-0.19192696,-0.25372279
55.195374,-0.22748981,-0.20661497
55.200874,-0.21604912,-0.1459147
55.205875,-0.22569224,-0.036039934
55.210876,-0.21720618,0.17657392
55.216873,-0.2240677,0.34036371
55.220875,-0.21943702,0.49926567
55.225876,-0.18786983,0.77321219
55.231876,-0.1633433,1.0000092
55.235874,-0.16605736,1.0405588
55.241875,-0.23580253,0.82440865
55.245876,-0.29692218,0.64853859
55.250874,-0.31062141,0.40502623
55.255875,-0.30084431,0.42864242
55.261875,-0.276375,0.35989556
55.265877,-0.27807882,0.3367312
55.271873,-0.25633591,0.27567691
55.275875,-0.23396002,0.18335886
55.280876,-0.26208836,0.16597618
55.285873,-0.22537872,0.20375538
55.290874,-0.25336224,0.22903863
55.296875,-0.23947611,0.14076544
55.300877,-0.23355347,0.092697427
55.306873,-0.27714163,-0.10699459
55.310875,-0.32072273,-0.18270804
55.315876,-0.25689188,-0.13048925
55.320873,-0.17984453,0.11418275
55.325874,-0.17917901,0.061713103
55.331875,-0.14901464,-0.018326009
55.335876,-0.052850988,-0.19800431
55.341873,0.042410847,-0.42355072
55.345875,0.048915148,-0.42611498
55.351875,0.092343196,-0.41796374
55.355873,0.10716753,-0.42343369
55.360874,0.17247058,-0.23558182
55.366875,0.22603691,-0.056032691
55.370876,0.24511389,-0.024879176
55.376877,0.24146593,-0.10094103
55.380875,0.25455204,-0.14624153
55.385876,0.23485629,-0.26989716
55.391876,0.22108918,-0.40987974
55.395874,0.19485761,-0.49545664
55.401875,0.19245429,-0.57556021
55.405876,0.21095146,-0.55202061
55.410873,0.20764753,-0.56283385
55.416874,0.15787277,-0.67595398
55.420876,0.11986039,-0.7706213
55.426876,0.13427453,-0.89952677
55.430874,0.058007512,-0.98773444
55.435875,0.087357432,-1.0194635
55.441875,0.11963864,-0.99413925
55.445873,0.14501669,-0.95060921
55.451874,0.25874743,-0.83261305
55.455875,0.30720726,-0.62193954
55.460876,0.36147246,-0.34224918
55.466873,0.38810283,-0.076924764
55.470875,0.36265504,-0.013157784
55.475876,0.33179769,0.095162772
55.480873,0.3037557,0.16073854
55.485874,0.23310994,0.1304027
55.491875,0.13457671,0.0086642718
55.495876,0.10060924,-0.099078007
55.501877,0.042045016,-0.13000293
55.505875,0.093026221,-0.10195026
55.510876,0.066336006,0.0012099573
55.516876,0.09004996,0.15865313
55.520874,0.11285391,0.284502
55.526875,0.11304239,0.49973336
55.530876,0.069702521,0.58606762
55.535873,0.068177998,0.59890687
55.541874,-0.0066174506,0.74827081
55.545876,3.4050809E-0005,0.83104211
55.550877,-0.014935371,0.89537245
55.555374,0.0066228118,0.78027433
55.560375,-0.068547376,0.46687579
55.565876,-0.18798423,0.27453542
55.570873,-0.20701206,0.21396507
55.575874,-0.25747919,0.096698642
55.580875,-0.29473954,-0.15412866
55.585377,-0.35880071,-0.30073541
55.590374,-0.37333435,-0.55673921
55.595375,-0.34259528,-0.45468426
55.600376,-0.37649643,-0.47720858
55.605373,-0.31533167,-0.50215894
55.610374,-0.33051464,-0.61260283
55.615376,-0.37605551,-0.41387871
55.620377,-0.42152196,-0.375018
55.625374,-0.39293855,-0.34131411
55.630375,-0.4046565,-0.37858966
55.635376,-0.34005505,-0.33796895
55.641376,-0.28925759,-0.067791447
55.645374,-0.27250594,0.059925579
55.651375,-0.26501241,0.028816676
55.655376,-0.23988162,-0.025581274
55.660374,-0.21641928,-0.077700689
55.665874,-0.22645307,-0.043420758
55.670876,-0.25021696,-0.030286077
55.675877,-0.25893956,0.03346502
55.681873,-0.30305773,0.11353865
55.685875,-0.29871172,0.11347564
55.691875,-0.29633272,0.072513394
55.695873,-0.28842807,0.085407145
55.700874,-0.25238004,-0.054351851
55.705875,-0.23888916,0.013645951
55.710876,-0.22814278,-0.048682518
55.715874,-0.20590511,0.013316352
55.720875,-0.19895723,0.052584771
55.725876,-0.1874544,-0.00646412
55.731876,-0.23330101,-0.07877557
55.735874,-0.25118423,-0.13148297
55.741875,-0.23930821,-0.063314587
55.745876,-0.21760254,-0.0099002291
55.750874,-0.22078055,0.0027918452
55.755875,-0.22680536,0.0051096166
55.760876,-0.20813693,-0.039010029
55.766876,-0.15157884,-0.11219983
55.770874,-0.11215726,-0.23197937
55.776875,-0.059302516,-0.38354731
55.780876,0.097296782,-0.45303464
55.785374,0.035065964,-0.33586025
55.790375,-0.02002467,0.016619701
55.795376,-0.099757686,0.32827961
55.800377,0.044777513,0.41967729
55.805374,-0.06352824,0.45102549
55.810375,0.037615754,0.59205222
55.815376,0.010002915,0.51856995
55.821377,0.024246441,0.50672072
55.825375,0.042869873,0.53198224
55.831375,0.063651033,0.53882521
55.835377,0.07640402,0.5751937
55.841373,0.083405629,0.55838591
55.845375,0.087693855,0.62724566
55.851376,0.075837091,0.58171082
55.855373,0.058280282,0.64553893
55.860374,0.0024335308,0.81810397
55.865376,-0.063512154,1.0185078
55.870876,-0.091977224,1.0046823
55.875874,-0.059598755,1.0146813
55.880875,-0.0425197,1.0582451
55.886875,0.033238493,0.8276614
55.890877,0.031005297,0.62853914
55.896873,0.052260693,0.13814789
55.900875,0.057218038,-0.28276405
55.906876,0.048877768,-0.47419071
55.910873,0.041722808,-0.59005135
55.915874,0.031980861,-0.57773668
55.920876,0.027326835,-0.78751361
55.925877,0.0023245804,-0.74408668
55.931873,-0.027542971,-0.64071655
55.935875,-0.071752928,-0.55751938
55.941875,-0.14774077,-0.38441047
55.945873,-0.17042772,-0.39439422
55.950874,-0.20892362,-0.41340584
55.956875,-0.2646412,-0.42344511
55.960876,-0.29396525,-0.45276818
55.966873,-0.31013352,-0.44407398
55.970875,-0.31572586,-0.47989801
55.975876,-0.30547053,-0.46359709
55.981876,-0.28846827,-0.49261034
55.985874,-0.27643254,-0.50198215
55.991875,-0.25989217,-0.5234977
55.995876,-0.25327548,-0.53736234
56.001877,-0.24082501,-0.53517658
56.005875,-0.19876994,-0.46686164
56.010876,-0.13295311,-0.30852166
56.015877,-0.082998008,-0.13712242
56.020874,-0.060425758,-0.039027683
56.025875,-0.00042244027,0.016670385
56.030876,-0.010722162,0.06259159
56.035873,-0.0029978424,0.066522971
56.041874,0.014818703,0.02239769
56.045876,0.020924503,0.029045137
56.050877,0.0093182623,0.01187034
56.055874,0.021972395,0.012938277
56.060875,0.011001435,0.11886021
56.066875,0.068555117,0.11901479
56.070873,0.12670867,0.078918815
56.076874,0.26955372,-0.099042833
56.080875,0.37078151,-0.32876956
56.085876,0.51846826,-0.52833629
56.090874,0.52864057,-0.46098369
56.095875,0.58113426,-0.42856669
56.101875,0.66143584,-0.24050976
56.105873,0.67303294,-0.17792782
56.110874,0.72409594,0.073388256
56.115376,0.70603681,0.18057731
56.120377,0.7011016,0.26547036
56.125374,0.68404168,0.36200699
56.130375,0.6629411,0.50817192
56.136375,0.68484139,0.57597947
56.140373,0.67576814,0.58177596
56.145374,0.76653534,0.5725199
56.150375,0.69481456,0.62296724
56.155376,0.72502166,0.64426446
56.161373,0.74749273,0.67075139
56.165375,0.74282146,0.68434125
56.170376,0.5836795,0.6938715
56.175377,0.54939765,0.62705976
56.180374,0.70789075,0.66043729
56.185375,0.60799879,0.64410841
56.190376,0.80288512,0.6869238
56.195374,0.64932275,0.59182346
56.200375,0.73445135,0.5503968
56.205376,0.76218045,0.58666503
56.210377,0.75405329,0.38900715
56.215374,0.81737018,0.32943332
56.221375,0.81635022,0.31868711
56.225376,0.79044461,0.30791938
56.231377,0.70885241,0.34176588
56.235374,0.64758861,0.35344985
56.240376,0.56173158,0.32812279
56.245377,0.48662138,0.25731531
56.251373,0.42220604,0.14761426
56.255375,0.39725849,0.12989078
56.261375,0.37344813,0.10006601
56.265373,0.33592081,0.078724056
56.270374,0.27004078,0.083064936
56.275375,0.2357959,0.1473579
56.280376,0.1758756,0.23182733
56.286373,0.15515435,0.19362336
56.290375,0.12405861,0.17704532
56.295376,0.085313082,0.037949502
56.300377,0.069168992,0.19381015
56.305374,0.040771469,0.051377054
56.310375,-0.022724926,0.097668409
56.315376,-0.015947232,-0.1010678
56.320374,-0.064023167,-0.37023652
56.325375,-0.075311817,-0.49514481
56.331375,-0.039618023,-0.56652063
56.335377,-0.05099735,-0.47396383
56.341373,-0.073405541,-0.40243849
56.345375,-0.12307648,-0.32366854
56.350376,-0.15985176,-0.40010154
56.355373,-0.23416518,-0.53164661
56.360374,-0.28317854,-0.72000629
56.366375,-0.31439266,-0.94181788
56.370377,-0.29372996,-1.0411656
56.375374,-0.36617833,-1.1223465
56.380375,-0.38120878,-0.80335969
56.385376,-0.32158789,-0.59207189
56.390373,-0.304461,-0.3927705
56.395374,-0.3905341,-0.35404077
56.401375,-0.46855685,-0.33296755
