X a:y(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
23.905125,-0.3944146,-0.73868757
23.910126,-0.45498744,-0.61986536
23.915125,-0.47831389,-0.48906583
23.920124,-0.5055905,-0.44825101
23.926125,-0.49471888,-0.43353769
23.930124,-0.46756092,-0.45091134
23.935125,-0.49259397,-0.48233262
23.940125,-0.46145257,-0.45931575
23.945126,-0.44373131,-0.44284937
23.951124,-0.45555663,-0.43465665
23.955126,-0.46458849,-0.43380997
23.961124,-0.42795923,-0.39308056
23.965124,-0.51753157,-0.42514473
23.970125,-0.45411441,-0.40775362
23.976126,-0.42385823,-0.47982791
23.980125,-0.41503423,-0.51607907
23.985125,-0.25007373,-0.57615054
23.990126,-0.30198905,-0.65401584
23.995125,-0.24824563,-0.66802388
24.001125,-0.15062171,-0.52827406
24.005125,-0.10549635,-0.38744184
24.010124,-0.042642839,-0.16967672
24.015125,0.04333549,0.038203694
24.021126,0.11740679,0.23885392
24.025126,0.1793607,0.42768186
24.030125,0.19512284,0.4517577
24.036125,0.24748661,0.34986424
24.040125,0.2867921,0.30669764
24.046125,0.32848817,0.24252145
24.050125,0.34143367,0.20289747
24.055124,0.32219788,0.1882925
24.060125,0.43443432,-0.028254548
24.065125,0.44306043,-0.12877369
24.070126,0.4079257,-0.12702198
24.075125,0.40010005,-0.10495268
24.080126,0.40497002,-0.11967181
24.086124,0.37770075,-0.1468278
24.090124,0.38164306,-0.11794969
24.096125,0.39083812,-0.0038810887
24.100124,0.26887196,-0.077605642
24.105125,0.1867027,0.24497105
24.110125,0.064771287,0.44828042
24.115126,-0.03548158,0.58189756
24.120125,-0.064941876,0.74165905
24.126125,-0.13355535,0.90696609
24.130125,-0.13145594,0.95338124
24.135124,-0.24461679,1.1436396
24.140125,-0.11740287,0.96853387
24.145124,-0.14749579,1.0998737
24.151125,-0.16088597,1.1417102
24.155125,-0.13012947,1.0886626
24.160126,-0.12766592,1.1005127
24.166124,-0.12963514,1.1162943
24.170124,-0.10674147,1.0990624
24.176125,-0.026797656,0.96396458
24.180124,0.039806411,0.8500604
24.186125,0.039446928,0.61141568
24.190125,0.15865387,0.51902407
24.195126,0.18485555,0.32920584
24.201124,0.15824865,0.16201985
24.205126,0.098243415,0.1151676
24.210125,-0.053873438,0.16130856
24.215124,-0.022508917,0.15251102
24.220125,-0.13370907,0.22650945
24.226126,-0.23480985,0.1974818
24.230125,-0.25864792,0.1338978
24.236126,-0.27730307,-0.11400305
24.240126,-0.33758423,-0.27579632
24.245125,-0.42836604,-0.62440139
24.250126,-0.38961655,-0.55407655
24.255125,-0.41337532,-0.51647413
24.260124,-0.45433578,-0.44363692
24.265125,-0.47713658,-0.36357716
24.271126,-0.50818223,-0.22932655
24.275126,-0.55286866,-0.19431162
24.281124,-0.64018297,-0.22218911
24.285126,-0.58734882,-0.10016096
24.290125,-0.60158694,-0.13205965
24.296125,-0.54637188,-0.077407263
24.300125,-0.55582613,-0.18193281
24.305124,-0.3791168,-0.047541376
24.310125,-0.3992559,-0.36169192
24.315125,-0.27165431,-0.43426147
24.321125,-0.14169927,-0.63229007
24.325125,-0.082769796,-0.74674755
24.330126,0.038294543,-1.0354543
24.335125,-0.00061957882,-0.94654304
24.340124,0.043753266,-1.0340016
24.345125,0.098132692,-1.0244905
24.350124,0.092058755,-1.0277804
24.355125,0.061160736,-1.0484478
24.361126,0.13065124,-1.0569608
24.365126,0.15791476,-1.0657128
24.371124,0.29868728,-0.93011302
24.375126,0.36646396,-0.91870266
24.380125,0.55478305,-0.74491006
24.386126,0.70690113,-0.67230737
24.390125,0.70496732,-0.46210566
24.396126,0.83150947,-0.28442335
24.400126,0.76875073,-0.25229195
24.405125,0.81955928,-0.24566603
24.410126,0.81532806,-0.25963986
24.415125,0.82250786,-0.26179394
24.420124,0.82111692,-0.26435119
24.426125,0.8229773,-0.25251415
24.430124,0.82075655,-0.23630817
24.436125,0.81892693,-0.25417423
24.440125,0.85284328,-0.34791788
24.445126,0.7389462,-0.07539472
24.450125,0.70720577,0.008707962
24.455126,0.64986354,0.11301048
24.461124,0.64076656,0.15109734
24.465124,0.70840746,0.18581633
24.470125,0.63072956,0.018207883
24.475124,0.65872687,0.043995265
24.481125,0.62334126,-0.031258397
24.485125,0.61941963,-0.022786183
24.490126,0.59804726,0.046475541
24.495125,0.53831685,0.13792469
24.500126,0.46705267,0.29030439
24.506124,0.38106278,0.41495663
24.510124,0.33728352,0.47850385
24.516125,0.35895759,0.5254643
24.520124,0.25937778,0.562792
24.525126,0.24645339,0.56453538
24.531124,0.24918984,0.50160533
24.535126,0.29130638,0.56507272
24.541124,0.31957099,0.46160099
24.545124,0.27553719,0.5239948
24.550125,0.25835294,0.63854367
24.555124,0.21609971,0.61397189
24.560125,0.16754097,0.78257805
24.565125,0.08991795,0.92086303
24.570126,0.020678161,1.0735676
24.576124,-0.017584682,1.0447521
24.580126,-0.060546141,0.95989525
24.585125,-0.10679554,0.85857934
24.591125,-0.13263333,0.78080499
24.595125,-0.14937714,0.70020348
24.601126,-0.16688053,0.55661178
24.605125,-0.149555,0.40677854
24.610125,-0.16659331,0.060531266
24.615126,-0.15626302,-0.32335106
24.620125,-0.08427155,-0.48963338
24.625126,-0.082233019,-0.51883686
24.631124,-0.096635789,-0.49727941
24.635124,-0.10174567,-0.5121032
24.641125,-0.10821653,-0.53305978
24.645124,-0.10179637,-0.62868929
24.650126,-0.10696306,-0.63002539
24.655125,-0.093329772,-0.72298419
24.660126,-0.065811247,-0.82807428
24.666124,-0.053608336,-0.93212199
24.670124,-0.042856161,-1.0300821
24.675125,-0.041394629,-1.0668441
24.680124,-0.084737174,-1.0014844
24.685125,-0.12206006,-0.95353961
24.691126,-0.18065818,-0.8357209
24.695126,-0.18290527,-0.85179317
24.700125,-0.54986596,-0.48482502
24.705126,-0.30646801,-0.6804511
24.710125,-0.3302381,-0.59533685
24.716125,-0.39425838,-0.43747005
24.720125,-0.37949562,-0.20504747
24.725124,-0.36654416,0.26741031
24.730125,-0.22997674,0.34879798
24.735125,-0.15425071,0.54326612
24.741125,-0.13836195,0.67273116
24.745125,-0.052198075,0.74645853
24.751125,-0.040545061,0.82644415
24.755125,-0.067652255,0.69587803
24.760124,-0.054406207,0.66832983
24.766125,-0.098806545,0.63234657
24.770124,-0.046074212,0.57173872
24.776125,0.052117713,0.38260567
24.780125,0.084704757,0.34104875
24.785126,0.16633655,0.14862137
24.790125,0.33339775,-0.049509238
24.795124,0.41263878,-0.14119272
24.800125,0.45419303,-0.24136312
24.805124,0.49073562,-0.3589274
24.810125,0.53528506,-0.4638074
24.815125,0.51841319,-0.42446196
24.820126,0.57410157,-0.30439433
24.825125,0.63344675,-0.17490619
24.831125,0.64778441,-0.052665289
24.835125,0.63715559,0.014550521
24.840124,0.53014451,-0.10731607
24.845125,0.47471681,-0.10955495
24.850124,0.41448063,-0.036836665
24.855125,0.33257857,0.054659348
24.861126,0.24236859,0.026202893
24.865126,0.2123072,-0.049621902
24.871124,0.19554944,-0.25294805
24.875126,0.21315275,-0.40488237
24.880125,0.11570539,-0.34559432
24.885124,0.041363485,-0.36553439
24.890125,0.068175942,-0.39257553
24.896126,-0.0065932153,-0.46665373
24.900126,-0.11813514,-0.53936416
24.905125,-0.15293494,-0.51750666
24.910126,-0.36240959,-0.35632035
24.915125,-0.47469485,-0.16073476
24.921125,-0.66019851,0.1060892
24.925125,-0.70637429,0.23568256
24.931126,-0.97673482,0.1582005
24.935125,-0.85726535,0.16007622
24.940125,-0.97447306,-0.060553011
24.946125,-0.95574552,-0.16923219
24.950125,-0.88541245,-0.10100675
24.955126,-0.84099257,-0.10912816
24.961124,-0.78827566,-0.10165141
24.965124,-0.76368874,-0.067106858
24.970125,-0.69010139,0.039126873
24.976126,-0.58528131,0.11233237
24.980125,-0.53375781,0.066734254
24.986126,-0.46261042,-0.044470694
24.990126,-0.43806466,-0.052111611
24.995125,-0.32139334,-0.31156796
25.000126,-0.2492632,-0.31358117
25.005125,-0.16463265,-0.19710074
25.011126,-0.040117349,0.11305944
25.015125,0.050345909,0.47655562
25.020124,0.083564907,0.76335788
25.025126,0.032535106,0.89702886
25.030125,0.027939932,0.88786519
25.036125,0.02545624,0.9297899
25.040125,-0.0090785334,0.94540197
25.045124,-0.066526189,0.91817474
25.050125,-0.10313994,0.96489662
25.055124,-0.19613427,0.8108024
25.061125,-0.30385312,0.50178891
25.065125,-0.3838059,0.27712452
25.070126,-0.52859181,-0.25157234
25.075125,-0.46943083,-0.34833503
25.080126,-0.51765722,-0.52022129
25.085125,-0.54620427,-0.53605658
25.090124,-0.57555646,-0.5211001
25.095125,-0.60615647,-0.51719922
25.101126,-0.64969379,-0.45126513
25.105125,-0.67414951,-0.36849487
25.110125,-0.73269576,-0.34903395
25.115126,-0.76326948,-0.17001471
25.120125,-0.72548485,-0.25660935
25.125126,-0.7316277,-0.27053705
25.130125,-0.71308762,-0.26483116
25.135124,-0.69535226,-0.25208622
25.141125,-0.60813385,-0.35648444
25.145124,-0.51100582,-0.42875817
25.150126,-0.39047769,-0.35822266
25.155125,-0.23935713,-0.18357655
25.160126,-0.10712039,0.17131685
25.166124,0.074584536,0.46558908
25.170124,0.059401281,0.34561479
25.175125,0.19935602,0.27851298
25.181126,0.37238935,-0.01085089
25.185125,0.4603931,-0.13341291
25.190125,0.49457422,-0.18046694
25.195126,0.5081262,-0.17501013
25.200125,0.51633692,-0.183025
25.206125,0.52126658,-0.17596959
25.210125,0.52122396,-0.17749864
25.216125,0.51269174,-0.20412438
25.220125,0.5507338,-0.20063385
25.225124,0.55059701,-0.20562631
25.230625,0.54829603,-0.20381795
25.235624,0.58241194,-0.19949724
25.240625,0.58200163,-0.2024205
25.246626,0.58691478,-0.1678434
25.250626,0.57806152,-0.17223993
25.256624,0.54873478,-0.086326286
25.260626,0.41707599,0.052407406
25.265625,0.26076546,0.41135839
25.270624,0.13503277,0.61029583
25.275625,0.012202791,0.88727397
25.280624,-0.013922929,0.95753938
25.285625,-0.084804699,0.81901848
25.290625,-0.15104607,0.6809504
25.295626,-0.19230019,0.62470734
25.301624,-0.2313741,0.54789853
25.305626,-0.26417404,0.47672865
25.310625,-0.32254779,0.29108483
25.315624,-0.32174903,0.36213353
25.320625,-0.38262665,0.21328184
25.326626,-0.41156209,0.1386757
25.330626,-0.44480264,0.097159848
25.336624,-0.42475295,0.11722165
25.340626,-0.45018411,0.016096426
25.345625,-0.45404583,0.016812962
25.351625,-0.38767225,0.0029889983
25.355625,-0.34769064,-0.0052954964
25.361626,-0.24838194,0.03689665
25.365625,-0.17968234,0.0063627828
25.370125,-0.053064488,0.049977262
25.375126,0.071279041,0.18288352
25.380125,0.16497877,0.29746327
25.386126,0.2812843,0.48944029
25.390125,0.34827897,0.57137632
25.396126,0.38625482,0.63024855
25.400126,0.42254716,0.58121771
25.405125,0.47522044,0.53580964
25.411125,0.5055148,0.51957148
25.415125,0.51412714,0.52190065
25.421125,0.51431519,0.56518114
25.425125,0.45184401,0.66929412
25.430124,0.50166076,0.68264043
25.436125,0.44003478,0.78554934
25.440125,0.44606814,0.82563984
25.446125,0.42477408,0.85772061
25.450125,0.69114292,0.79473788
25.455126,0.53249431,0.70880049
25.460125,0.6424762,0.59315479
25.465124,0.64968991,0.4885087
25.471125,0.74527556,0.34404182
25.475124,0.71515906,0.26824886
25.480125,0.83721274,-0.062988073
25.486126,0.63714701,-0.27074751
25.490126,0.54048729,-0.40455574
25.495125,0.47001287,-0.56190932
25.501125,0.3660236,-0.72704923
25.505125,0.36444327,-0.80130672
25.510124,0.36374703,-0.80481124
25.516125,0.38989902,-0.73949617
25.520124,0.43161145,-0.66108906
25.526125,0.41133675,-0.51863217
25.530125,0.53641194,-0.49161422
25.535126,0.487192,-0.43207937
25.541124,0.40332791,-0.27987167
25.545124,0.36905125,-0.15919554
25.551125,0.28771916,0.097105309
25.555124,0.24118908,0.23059462
25.560125,0.1745178,0.49819484
25.565125,0.12574674,0.61804783
25.570126,0.12092472,0.5701887
25.576124,0.1347909,0.3857871
25.580126,0.13934883,0.16913018
25.585125,0.19601673,-0.14590645
25.590124,0.2029576,-0.44491369
25.595125,0.18840387,-0.63555562
25.601126,0.20008811,-0.84317994
25.605125,0.16468303,-0.9328202
25.610125,0.11275624,-0.94989538
25.616125,0.035494927,-0.92631572
25.620125,-0.024670057,-0.95772809
25.626125,-0.11775319,-0.9799965
25.630125,-0.1413307,-0.97574782
25.636126,-0.2026393,-0.97832119
25.640125,-0.2239621,-0.93763024
25.645624,-0.16900526,-0.83687997
25.650625,-0.14874214,-0.57217872
25.656626,-0.099448338,-0.27367958
25.660625,-0.05534295,-0.15405095
25.666624,-0.048838466,0.056260418
25.670626,-0.20324035,0.07551901
25.675625,-0.12860379,0.18708664
25.680626,-0.20527609,0.22801311
25.685625,-0.25074029,0.10979702
25.691626,-0.31459492,0.13415615
25.695625,-0.5347982,0.33681509
25.700624,-0.43692395,0.38191274
25.706625,-0.43250969,0.45442951
25.710625,-0.46078777,0.50522792
25.715626,-0.4637987,0.54024601
25.720625,-0.45914146,0.61927843
25.725624,-0.46922064,0.65535676
25.731625,-0.48459262,0.65114182
25.735624,-0.48671106,0.64933699
25.741625,-0.60717344,0.62776834
25.745625,-0.5403446,0.59213656
25.750626,-0.5446288,0.57069319
25.756624,-0.56681502,0.50629854
25.760626,-0.58985919,0.47061828
25.766624,-0.50796443,0.39543778
25.770624,-0.67975616,0.34146711
25.775625,-0.6418556,0.26963344
25.780624,-0.67319506,0.21876793
25.785625,-0.71375632,0.17666565
25.791624,-0.70947415,0.058603313
25.795626,-0.65005481,-0.036200672
25.800625,-0.54516917,-0.17664638
25.805626,-0.53272861,-0.27938187
25.810625,-0.48343173,-0.38813573
25.816626,-0.36207893,-0.56783831
25.820625,-0.37638125,-0.58267868
25.825624,-0.33683702,-0.65959477
25.831625,-0.29717359,-0.77471042
25.835625,-0.21659216,-0.87299204
25.841625,-0.32030106,-0.99961859
25.845625,-0.080573618,-1.1999677
25.850624,-0.089922488,-1.2128699
25.856625,0.0045874077,-1.2135563
25.860624,0.00081024785,-1.2145082
25.865625,0.052563194,-1.113863
25.870625,0.11839585,-0.9867844
25.875626,0.19015351,-0.89953691
25.881624,0.26557425,-0.75926858
25.885626,0.19338281,-0.63762367
25.890625,0.24723071,-0.2387988
25.895624,0.24013057,0.28103095
25.900625,0.25061035,0.67177463
25.905624,0.17806737,0.74101079
25.910625,0.16804209,0.77596557
25.915625,0.17217688,0.8107655
25.920626,0.17856666,0.87410825
25.925625,0.16928899,0.94643861
25.930626,0.14974517,1.0163033
25.935625,0.18451671,0.98808175
25.940624,0.17777203,0.96830839
25.945625,0.14399399,0.88150853
25.951626,0.10369717,0.76475215
25.955626,0.078344576,0.69820577
25.961624,0.10213459,0.6337164
25.965626,0.045544125,0.31040877
25.970625,0.0032654603,0.12968321
25.976625,-0.081303909,-0.019380694
25.980625,-0.1438442,-0.04681595
25.986626,-0.1636975,0.053190205
25.990625,-0.3213895,0.17882611
25.995625,-0.35311645,0.0012084419
26.001625,-0.29640296,-0.068393923
26.005625,-0.34860238,-0.012210775
26.011625,-0.23470181,0.033161439
26.015625,0.11680713,0.29621345
26.020624,0.23018177,0.1415094
26.026625,0.24231176,0.25735903
26.030624,0.51809478,0.43432832
26.035625,0.65771592,0.5458017
26.040625,0.56446129,0.39112091
26.045626,0.63590336,0.25180641
26.051624,0.64508706,0.16543111
26.055626,0.65357995,0.067771465
26.061625,0.58435762,-0.060767844
26.065624,0.51233065,-0.12719829
26.070625,0.47984233,-0.46195078
26.076626,0.3640849,-0.42413267
26.080626,0.35871395,-0.46164224
26.086624,0.29116172,-0.51274365
26.090626,0.2862899,-0.49741077
26.095625,0.2965095,-0.4781979
26.101625,0.30521435,-0.41646421
26.105625,0.31263921,-0.41417101
26.111626,0.31379175,-0.40426594
26.115625,0.31112736,-0.27246568
26.120625,0.28190866,-0.39702448
26.126625,0.23180886,-0.47687954
26.130625,0.17419414,-0.503564
26.136625,0.16254243,-0.59214705
26.140625,0.056530323,-0.62590152
26.145624,-0.010653968,-0.61178732
26.151625,-0.10166278,-0.47393668
26.155624,-0.14175811,-0.35616374
26.161625,-0.22768568,-0.085449681
26.165625,-0.19279134,-0.11191247
26.170626,-0.28137892,0.28735948
26.175625,-0.23453115,0.42274141
26.180626,-0.19398263,0.59426463
26.186625,-0.17922972,0.64167905
26.190624,-0.17759095,0.69329292
26.195625,-0.051290289,0.8069374
26.200624,-0.11573561,0.98592615
26.205626,-0.20335911,1.0344206
26.211624,-0.18605794,1.0273342
26.215626,-0.12805608,1.0894464
26.220625,-0.17211448,1.008004
26.225624,-0.29783314,0.81031388
26.230625,-0.40684447,0.61989242
26.236626,-0.4719331,0.44581473
26.240625,-0.5039292,0.41505313
26.245625,-0.5352667,0.19186696
26.251625,-0.56591409,0.087856278
26.255625,-0.58180183,0.040600132
26.261625,-0.62823421,-0.069797292
26.265625,-0.62956494,-0.083952494
26.270624,-0.64592087,-0.16023894
26.276625,-0.66629755,-0.16959028
26.280624,-0.58896315,-0.078726046
26.286625,-0.59110045,-0.065762132
26.290625,-0.6252569,-0.053203616
26.295626,-0.6270026,-0.060929589
26.300625,-0.50018138,-0.15500164
26.305626,-0.42243379,-0.29891515
26.311625,-0.41788399,-0.33924699
26.315624,-0.30705431,-0.37290719
26.320625,-0.29679787,-0.36457768
26.325624,-0.31862068,-0.39471442
26.330626,-0.29912785,-0.3483763
26.336624,-0.30996659,-0.33768448
26.340626,-0.32690787,-0.28964362
26.346624,-0.29369175,-0.31962425
26.350124,-0.27107415,-0.3190223
26.355125,-0.18878555,-0.38734776
26.360125,-0.11499963,-0.35348427
26.365126,-0.036808498,-0.42992985
26.371124,0.10903686,-0.39511085
26.375126,0.23231411,-0.39886311
26.380125,0.39955315,-0.42985296
26.385124,0.37494448,-0.41867161
26.390125,0.47915864,-0.57398057
26.396126,0.65041167,-0.66424966
26.400126,0.56513953,-0.62322265
26.405125,0.59129494,-0.57452732
26.410126,0.76590639,-0.43241686
26.415125,0.75839746,-0.36068538
26.421125,0.7913897,-0.27870277
26.425125,0.81363523,-0.24056098
26.430124,0.81495011,-0.1578784
26.435125,0.84787554,-0.085392348
26.440125,0.86729413,-0.026676441
26.445126,0.82808703,-0.087578855
26.450125,0.83270293,-0.09099184
26.455126,0.83129746,-0.084551364
26.461124,0.81992072,-0.068108901
26.465124,0.82393676,-0.06995324
26.471125,0.85405976,-0.04557994
26.475124,0.78982973,-0.094984688
26.480125,0.83200127,-0.032223385
26.486126,0.86993194,-0.046009094
26.490126,0.83993894,-0.055416476
26.496124,0.86722147,-0.056978684
26.500126,0.75199848,-0.10039096
26.505125,0.78622901,-0.097501814
26.511126,0.74171942,-0.059130106
26.515125,0.72877604,-0.030859953
26.521126,0.68924409,0.024922337
26.525126,0.68074518,0.028118018
26.531124,0.63732851,-0.0041481163
26.535126,0.61193275,-0.062685825
26.540125,0.5523634,-0.16222148
26.546125,0.49020928,-0.23870008
26.550125,0.47201711,-0.19947623
26.555124,0.28485537,-0.14133155
26.560125,0.30147541,0.09963052
26.565125,0.16774429,0.37840343
26.571125,0.052843194,0.76518488
26.575125,-0.056294471,0.8423177
26.580126,-0.11237879,0.91995114
26.586124,-0.18028933,0.92541701
26.590124,-0.21111484,0.94270611
26.596125,-0.25724745,0.95891982
26.600124,-0.29715872,0.99104249
26.606125,-0.34709394,1.099134
26.610125,-0.34940916,1.0499195
26.615625,-0.39329195,1.0172325
26.620625,-0.47721431,0.87843406
26.626625,-0.55602574,0.71794933
26.630625,-0.56932414,0.65095502
26.636625,-0.58497137,0.59178448
26.640625,-0.56786734,0.62839657
26.645624,-0.53080094,0.47177133
26.651625,-0.5420543,0.37843826
26.655624,-0.58827263,0.33464506
26.661625,-0.70453352,0.30048171
26.665625,-0.7202512,0.30837399
26.670626,-0.98555279,0.22328071
26.675625,-1.1366882,0.11604898
26.680626,-1.0843503,0.05989103
26.685625,-1.0994521,0.055324726
26.691626,-1.1109326,0.046078086
26.695625,-1.1175215,0.013063402
26.701626,-1.113048,-0.021541163
26.705626,-1.0725781,-0.062556766
26.710625,-1.0613776,-0.19328809
26.715626,-1.0483474,-0.25692141
26.720625,-1.0188514,-0.26675186
26.726625,-0.97927487,-0.36826694
26.730625,-0.95256239,-0.60640609
26.735624,-0.87986648,-0.58847755
26.740625,-0.79034013,-0.75748056
26.745625,-0.68632805,-0.93266094
26.751625,-0.57914972,-1.2514881
26.755625,-0.54738766,-1.4293809
26.760626,-0.54406339,-1.2429467
26.765625,-0.52968544,-1.2897243
26.770624,-0.50387466,-1.2695545
26.776625,-0.48531216,-1.2779963
26.780624,-0.46811482,-1.2695059
26.785625,-0.43939978,-1.295114
26.790625,-0.43820032,-1.2358847
26.795626,-0.47507027,-1.0853474
26.801624,-0.52797222,-0.82325995
26.805626,-0.60208154,-0.57534534
26.810625,-0.58341098,-0.23635924
26.816626,-0.57397306,0.137557
26.820625,-0.50994271,0.16288978
26.825624,-0.4580842,0.16885434
26.831625,-0.38535565,0.22576679
26.835625,-0.32873002,0.23914947
26.840626,-0.30456907,0.29277039
26.845625,-0.27397123,0.32111692
26.850624,-0.25042701,0.3289057
26.856625,-0.23119956,0.32990003
26.860624,-0.23750947,0.36586216
26.866625,-0.23245408,0.43237266
26.870625,-0.12010574,0.52199554
26.875626,-0.032472983,0.68962836
26.881624,0.063627787,0.92863756
26.885626,0.17899284,0.89184302
26.891624,0.32548323,0.6607967
26.895624,0.32129458,0.49311262
26.900625,0.46914873,0.18860678
26.905624,0.58219033,0.0094769718
26.910625,0.65875459,-0.12037677
26.915625,0.65287173,-0.093236372
26.920626,0.67949057,-0.080204748
26.925625,0.69055533,-0.081358366
26.930626,0.69974738,-0.099415258
26.936625,0.69396967,-0.10901384
26.940624,0.63676614,-0.089471228
26.946625,0.53508043,-0.069468774
26.950624,0.52285808,-0.13421986
26.955626,0.49423811,-0.0094673941
26.961624,0.53007376,0.1221634
26.965626,0.58495408,0.24837828
26.970625,0.60586601,0.2452621
26.975624,0.69257873,0.10016441
26.980625,0.76743215,-0.05628318
26.985624,0.74252331,-0.046451323
26.990625,0.74637944,-0.053056482
26.995625,0.754713,-0.057763897
27.001625,0.75892985,-0.055393104
27.005625,0.74582362,-0.072950773
27.011625,0.69448948,-0.097130544
27.015625,0.73838538,-0.043309264
27.020124,0.73623925,0.008742162
27.025126,0.75018978,0.027798943
27.030125,0.77420169,0.051781368
27.036125,0.80064601,0.067277074
27.040125,0.8141641,0.069403782
27.046125,0.83682424,0.093902335
27.050125,0.83150846,0.12198338
27.055124,0.82780057,0.19250709
27.061125,0.82904887,0.225885
27.065125,0.81777447,0.27185845
27.071125,0.79061741,0.32946476
27.075125,0.75640041,0.42780241
27.080126,0.67739397,0.5845381
27.085125,0.58613658,0.73421508
27.090626,0.50588608,0.80978036
27.095625,0.41267288,0.8150717
27.101625,0.31756157,0.51509029
27.105625,0.27466157,0.18058859
27.111626,0.2281739,-0.19973832
27.115625,0.1892007,-0.51845187
27.120625,0.16379644,-0.70624352
27.126625,0.11215267,-0.5402422
27.130625,-0.040800642,-0.40603155
27.136625,-0.21664082,-0.089735813
27.140625,-0.22635673,0.064395487
27.145624,-0.31284854,0.050853141
27.150625,-0.32830521,0.051510844
27.155624,-0.34575957,-0.016244952
27.161625,-0.30949506,-0.024503296
27.165625,-0.32950246,0.036935825
27.170626,-0.34538972,0.0069168336
27.176624,-0.3179681,-0.031315118
27.180626,-0.2460157,-0.098176815
27.186625,-0.17593962,-0.19613907
27.190624,-0.20112005,-0.23932067
27.195625,-0.15424246,-0.26995671
27.201626,-0.083083794,-0.18021566
27.205626,0.026761476,-0.060932413
27.210625,0.15544185,0.19588216
27.215626,0.13823132,0.46176895
27.220625,0.19169253,0.7884959
27.226625,0.15356556,0.88319021
27.230625,0.087430134,0.94988412
27.235624,0.014445473,0.8878662
27.240625,0.032728195,0.99797022
27.245625,-0.008293801,0.9539395
27.251625,-0.030885652,0.87759262
27.255625,-0.059224021,0.77124584
27.260626,-0.032263912,0.51871693
27.265625,-0.05808704,0.29934764
27.270624,-0.089716516,0.068569809
27.276625,-0.10945494,-0.09435413
27.280624,-0.16036704,-0.16076034
27.285625,-0.016611634,-0.3828899
27.290625,-0.1451368,-0.37890047
27.295626,-0.063927598,-0.48350668
27.301624,0.027608147,-0.58934504
27.305626,0.016165715,-0.51575011
27.310625,0.066886142,-0.41152921
27.315624,0.10465619,-0.20411085
27.320625,0.12614067,-0.18986292
27.326626,0.11845961,-0.15889718
27.330626,0.14378022,-0.12144255
27.335625,0.21706535,-0.13528453
27.340626,0.046440233,-0.27907318
27.345625,0.019300856,-0.34032097
27.351625,-0.086527579,-0.53032386
27.355625,-0.11366075,-0.6451503
27.360624,-0.3463527,-0.87960494
27.365625,-0.33829764,-0.97082078
27.370625,-0.43117177,-0.90609473
27.376625,-0.56603605,-0.72354472
27.380625,-0.64739704,-0.66378212
27.386625,-0.6539399,-0.25931436
27.390625,-0.75557953,-0.50192964
27.395124,-0.78073829,-0.47559869
27.400126,-0.77769661,-0.42393601
27.405125,-0.80240679,-0.42799053
27.411125,-0.81184804,-0.31119579
27.415125,-0.81528425,-0.13714555
27.421125,-0.86774927,0.13916337
27.425125,-0.87776977,0.016928019
27.430124,-0.87686616,0.1072925
27.435125,-0.88271141,-0.0077819452
27.440125,-0.87621999,0.082856782
27.446125,-0.83536774,0.11985978
27.450125,-0.78214663,-0.060168494
27.455126,-0.73917639,0.073947392
27.461124,-0.69525874,0.13655515
27.465124,-0.68274164,0.082966268
27.470125,-0.66605103,0.083076656
27.476126,-0.65103102,0.029750843
27.480125,-0.64109451,0.012382153
27.486126,-0.60254544,-0.012570394
27.490126,-0.53712463,-0.017006967
27.495125,-0.5759263,-0.058788747
27.500126,-0.40906671,0.092832878
27.505125,-0.37243497,0.22949943
27.511126,-0.2868515,0.40164429
27.515125,-0.27567309,0.46122605
27.520124,-0.23058729,0.5638358
27.525126,-0.18362807,0.37563977
27.530125,-0.10298495,0.14138809
27.536125,-0.0011492285,-0.21378304
27.540125,0.067407422,-0.33634797
27.545124,0.084876984,-0.61993521
27.550125,0.28823096,-0.61271715
27.555124,0.38826543,-0.44870576
27.561125,0.46696424,-0.071102746
27.565125,0.45383647,0.19872877
27.570126,0.43932796,0.28400695
27.576124,0.44278529,0.31322983
27.580126,0.44578016,0.35915041
27.585125,0.4208459,0.41512328
27.590124,0.39852208,0.48790511
27.595125,0.377399,0.56579357
27.601126,0.35850602,0.63326114
27.605125,0.34452662,0.70379633
27.610125,0.36971745,0.73056161
27.615126,0.39475662,0.72342098
27.620125,0.43991908,0.67194712
27.626125,0.47328556,0.53158039
27.630125,0.53324765,0.19241105
27.636126,0.59503639,-0.28603107
27.640125,0.55418348,-0.4258413
27.645124,0.50091577,-0.49674794
27.651125,0.46315661,-0.60668981
27.655125,0.37931296,-0.71958983
27.660126,0.324119,-0.88646692
27.665125,0.25884539,-0.93948883
27.670124,0.20238863,-0.92420673
27.676125,0.19047384,-0.81738138
27.680124,0.20552316,-0.71136391
27.686125,0.24840303,-0.52752858
27.690125,0.27900973,-0.41016042
27.695126,0.39827955,-0.11893424
27.700125,0.36534235,0.056140427
27.705126,0.44158238,0.43678138
27.710125,0.4153789,0.65335739
27.715124,0.41155368,0.68310648
27.720125,0.41814834,0.66979474
27.726126,0.42660865,0.64564002
27.730125,0.42908725,0.62809604
27.736126,0.42801732,0.60646784
27.740126,0.40411457,0.50479823
27.745125,0.34913248,0.43376765
27.751125,0.2657024,0.3936688
